usr1,usr2
509529,1076044
273426,641255
52790,459282
2641840,6902645
537571,1364486
454747,2353363
1385270,3828843
30863,2046995
1616594,5871937
136510,1513467
1826001,8726568
779141,2608895
4035394,6212380
630373,1279493
509529,5642707
1316957,2537610
1062140,2300789
544704,1514032
13217,5902332
402967,454747
5871937,5934494
505852,962131
405590,6184862
385822,2223873
739796,2411545
55581,3219133
30863,2277728
55581,1062140
454747,2453479
68605,755148
1798463,3011117
459282,516819
3182384,4769530
998313,1798463
539015,2661032
69856,2828992
1548496,2169738
788587,1894914
232755,1714705
2404390,4424345
582168,2411545
435688,3219133
157494,1376285
7210,8835479
755148,2537610
1894914,6634170
1062140,1261542
1937524,3011117
9211,933601
2525897,5871937
516819,3219133
627271,1261542
46271,82192
146648,5516634
57421,1513467
883095,6527694
132665,1513467
30863,1379848
570900,962131
1062140,1758425
233976,1798463
4424345,8835479
1379054,3828843
620271,711003
30863,2438710
1005107,3219133
690214,1798463
1077837,4556198
868924,6527694
1364486,1547483
1231495,1385270
641255,998313
47664,4556198
5934494,7789569
630373,1405995
1755055,2828992
1947676,4724924
1714705,2225982
29755,2247283
316231,3515929
72342,1671300
1119331,1754803
1754803,3011117
357940,7039321
1714705,2661032
779141,6071306
33054,1145853
788587,1144573
503122,1424016
1758425,4035394
288997,4759041
539015,2853693
232755,1249940
1739,232755
186270,869990
13217,912312
405590,884982
792285,1832244
1832244,3219133
998313,5043133
438326,1144573
405590,8634891
2067052,2537610
63134,440039
13217,5871937
1077837,7496333
359482,620271
1119331,1894914
912312,1758425
3079937,4424345
1451192,3734289
509529,516819
233976,5516634
36470,3700974
1962045,2067052
185943,4759041
1144573,3269965
29755,85051
883095,1419052
82192,3269965
2818736,3577991
212282,5933583
1152071,2075011
631996,2608895
912312,8726568
2247283,5902332
29755,3497995
42843,68636
2525897,6902645
357940,8639146
402967,7991310
232755,3515929
85051,1279493
2141080,5143989
399435,2641840
333886,4759041
742786,869990
1894914,2596435
111461,430086
241585,1405995
316231,1226674
33054,157494
2247283,2641840
209811,5934494
1014658,3749329
146648,7789569
23567,6190771
3269965,3497995
521120,8835479
1739,2453479
278913,1836668
1826001,5902332
2404390,7789569
52238,3700974
111461,233976
686203,2537610
56154,399435
1956315,2404390
493975,1548496
600122,3003468
582168,6190771
232755,3481577
2277728,5143989
509529,2141080
1261542,8639146
1739,1547483
779141,3515929
1062140,3219133
916926,1516901
1279493,7250838
125878,868924
503122,3497995
424320,1134263
1118283,1547483
779141,986847
1229358,3203536
3079937,5143989
156320,1507577
209803,4035394
85051,2411545
1754803,3427141
521120,8634891
1754803,2411545
1826001,3506284
111461,1516901
1273177,2853892
544704,1937524
23567,2828992
1385270,4868645
742786,1077837
316231,6212380
620271,1226674
1739,1548496
711003,883095
56748,1402639
98936,792285
868924,1514032
537571,2537610
1894914,7250838
7261,334563
3744310,7789569
4759041,6119599
56762,2141080
42843,359482
57421,402967
27266,36233
334563,2828992
788587,2608895
402967,2908342
52238,460856
125878,3079937
27266,7039321
5960075,6190771
302697,2828992
430086,440039
36470,72342
434165,5871937
438326,3427141
85051,1514032
399435,5516634
509529,587102
69856,1119331
1226674,1387211
1372282,3003468
9892,2404390
1118283,2818736
101455,5902332
1076044,4035394
288997,3182384
241585,6071306
56748,3577991
72606,742786
1014658,3497995
76946,1062140
2229334,2646915
36233,5988485
965006,1695030
72606,3577991
460856,570900
1134263,2046995
9211,3003468
27266,3079937
459282,1144573
2223873,4724924
399435,1226674
1451192,5043133
965006,1279493
3011117,4942353
334563,402967
570900,6071306
1547483,7039321
1387211,2646915
111461,2596435
1119331,1798463
14472,899891
23567,3219133
1714705,2438710
357940,6213971
98936,3506284
33841,405590
630373,1947676
68636,1758425
278913,1937524
440039,1671300
711003,1379848
101455,2046995
493975,582168
233976,357940
55581,438326
2404390,3282780
2608895,2641840
3700974,6213971
232755,1014658
1937524,5902332
1077837,2247283
402967,3506284
56748,125009
92843,2463963
42843,7789569
27266,6190771
1695030,3011117
1134263,2438710
218869,1379848
68605,2646915
711003,1062140
33841,620271
359482,582168
194198,7039321
493975,1145853
539015,3785977
14472,1754803
1402639,1962045
986847,2537610
539015,2537610
1756703,3515929
1320780,1962045
54906,509529
29755,55581
7261,1947676
1956315,5143989
2646915,2803008
2463963,3506284
72342,368741
2463963,3269965
634955,4435835
1379848,1714705
1279493,1947676
587102,641255
454747,1514032
76946,1695030
1507577,2247283
1712598,6190771
101455,209803
90131,7039321
9211,5724228
2596435,4942353
7210,69856
869990,1279493
1387211,1754803
1962045,2170843
938549,2315607
1145853,1379848
385822,6527694
3515929,7789569
1405995,2300789
630373,1836668
5933583,5988485
1739,1075084
185943,869990
20707,3506284
6171,434165
1739,1076044
2229334,6119599
385822,435688
273426,1424016
3828843,4556198
27266,54906
85051,2803008
156320,2277728
869990,1152071
6071306,6551009
125878,2229334
2223873,2688004
742786,6071306
1279493,1832244
2300789,3828843
5642707,7496333
23567,1229358
1758425,2853693
72606,6551009
1758425,3577991
459282,3003468
1118283,1279493
4447,6119599
2438710,2688004
626875,1826001
76946,1754803
742786,4424345
56748,1376285
1379848,1548496
93746,788587
620271,641255
302697,1372282
493975,1005107
3203536,5960075
186270,6902645
1714705,3577991
1062140,2853693
333886,1832244
25430,962131
9211,1067313
1947676,7789569
185943,3079937
233976,278913
101455,7991310
544704,1152071
57421,6071306
460856,516819
132665,1387211
3577991,5642707
56762,2908342
405590,1548496
1005107,1451192
2141080,7991310
1144573,1894914
42843,92843
1144573,2270968
25430,92843
302697,8343416
986847,6902645
302697,7496333
23567,2411545
1507577,1758425
52790,54906
1739,1962045
424320,4556198
1514032,1547483
302697,385822
186270,1376285
1405995,6119599
125009,2170843
218869,3011117
965006,3203536
92843,1548496
516819,2046995
136510,2300789
288997,1273177
620271,4759041
33054,3734289
54906,2225982
4769530,8634891
1279493,2803008
156320,302697
6171,808866
209803,694259
808866,3577991
212282,5143989
13217,1119331
156568,1144573
1226674,4424345
1956315,2141080
266091,7789569
473,1956315
539015,634955
1405995,2828992
690214,1616594
185943,2641840
56762,1937524
55581,916926
55581,3481577
14472,2300789
111461,1379054
1320780,3011117
316231,1962045
868924,2225982
2608895,6164668
1405995,2537610
68605,932135
1739,5724228
1514032,2537610
399435,1014658
711003,3427141
3734289,5516634
72342,2525897
1152071,2300789
57421,93746
438326,4724924
232755,2537610
915191,2270968
2404390,3203536
176259,1755055
156320,1372282
176259,521120
460856,4868645
402967,493975
87069,3828843
359482,6184862
56748,5960075
1387211,2300789
68605,1758425
1956315,3744310
2502438,8343416
189281,233976
998313,1547483
694259,2404390
76946,1379054
1075084,1273177
57421,435688
72342,90131
1758425,3011117
1067313,3785977
1005107,7534116
915191,1077837
1249940,1513467
93746,915191
1754803,3219133
1376285,6634170
899891,1826001
33841,136510
111461,132665
101455,1364486
505852,7991310
2404390,6164668
1424016,6190771
3744310,5934494
2223873,7991310
208550,962131
2537610,2608895
2247283,7250838
209811,3219133
87069,186270
4035394,6902645
641255,7496333
232755,1547483
98936,5714991
2141080,5724228
93746,1261542
1261542,1754803
454747,7991310
368741,3749329
1739,3427141
1005107,2141080
176259,273426
1118283,4250706
5933583,8726568
6202990,8835479
435688,2502438
1712598,2169738
1956315,6212380
87069,1912944
156568,2046995
788587,6071306
473,209803
1119331,1320780
5642707,7250838
1836668,1912944
3219133,4769530
808866,8634891
627271,965006
385822,2247283
454747,1826001
92843,454747
1739,3749329
4759041,8634891
3700974,6071306
20707,396323
33054,6212380
9892,459282
755148,2046995
82192,600122
1075084,6071306
932135,2525897
93746,2908342
430086,1145853
5934494,6213971
1937524,2853693
1067313,2141080
136510,587102
631996,7496333
56762,2818736
64356,186270
7210,1826001
52790,1714705
302697,1376285
72342,302697
3481577,8634891
1547483,2853892
9211,27266
779141,1894914
3282780,7991310
9211,359482
690214,1379848
1249940,2646915
125878,2502438
232755,7534116
54906,333886
13743,933601
694259,1320780
1076044,5642707
54161,3506284
7210,600122
521120,537571
357940,3269965
1516901,2525897
316231,887375
1402639,1912944
156320,899891
2300789,5934494
1067313,8343416
30863,76946
912312,933601
1756703,8343416
101455,887375
2277728,4759041
1714705,3828843
27266,631996
68605,3734289
101455,521120
916926,1754803
1005107,2411545
6171,1516901
46271,2300789
273426,5714991
111461,7496333
333886,6164668
454747,1755055
915191,1075084
101455,368741
883095,1273177
232755,8726568
694259,2525897
933601,1144573
779141,2908342
76946,6184862
57421,2169738
600122,1076044
473,185943
54906,133141
56762,965006
1229358,3182384
54906,3219133
6171,6190771
2853892,6808752
132665,7250838
52238,3079937
402967,788587
157494,6164668
2300789,8835479
1376285,1514032
755148,1379848
30863,52238
2688004,4556198
111461,1424016
402967,1836668
537571,3079937
6171,56762
68605,3079937
156320,1516901
539015,1756703
587102,1005107
1424016,6527694
505852,3506284
459282,5871937
570900,1387211
13743,194198
55581,5714991
503122,1758425
505852,631996
1832244,4759041
23567,399435
1014658,8726568
938549,3203536
1548496,4424345
1067313,1548496
435688,1514032
2404390,6119599
27266,55581
1005107,4942353
194198,493975
630373,1075084
30863,4759041
779141,4435835
1320780,7789569
694259,6071306
620271,3079937
1364486,5714991
1320780,5642707
430086,1144573
33054,334563
883095,1695030
2225982,3700974
1364486,6902645
915191,1947676
887375,1364486
440039,779141
76946,4724924
14472,868924
396323,1714705
1739,1364486
742786,4769530
2067052,2300789
76946,7496333
630373,2537610
1402639,2075011
438326,1067313
2828992,2853892
3515929,4556198
1956315,2596435
1419052,1516901
493975,3506284
189281,232755
232755,1152071
368741,5143989
125009,1077837
460856,3828843
278913,1118283
189281,2828992
626875,883095
620271,1712598
2353363,2525897
56154,521120
711003,899891
266091,1695030
82192,7789569
2054463,3744310
1513467,5724228
146648,8835479
2046995,2223873
29755,1316957
7210,6071306
125009,739796
620271,3282780
912312,1075084
13217,68605
87069,111461
82192,1231495
912312,2353363
1062140,1424016
56762,157494
630373,962131
742786,884982
2853693,4035394
14472,1616594
473,1249940
1507577,6119599
233976,2300789
36470,218869
185943,1145853
63134,86959
56748,634955
2828992,7991310
368741,1616594
1376285,2828992
1320780,2270968
56154,368741
125009,2646915
1547483,5724228
54906,2537610
54906,869990
54906,90131
52238,209803
634955,3749329
1279493,2537610
146648,627271
503122,620271
1062140,1548496
30863,2054463
1152071,2046995
9892,2411545
6213971,7039321
52238,133141
1836668,2247283
938549,1451192
2277728,5871937
1419052,4035394
132665,2608895
23567,333886
27266,916926
1424016,6212380
1739,424320
273426,2818736
5516634,6184862
399435,6527694
69856,1671300
111461,2537610
1912944,2247283
30863,209811
55581,2225982
209811,1231495
212282,1695030
916926,1379848
68605,438326
3506284,7534116
33841,1712598
232755,3269965
1956315,1962045
176259,2270968
333886,359482
52238,2608895
1826001,5871937
25430,1912944
627271,1005107
2054463,7250838
1739,1513467
185943,1231495
742786,1226674
82192,3749329
6527694,7039321
13217,2688004
101455,6551009
56762,111461
133141,2537610
7210,883095
176259,932135
33054,146648
186270,3011117
136510,4769530
209803,5960075
7261,5642707
357940,5871937
52238,1226674
2270968,5988485
209803,884982
232755,509529
933601,2688004
3219133,7991310
2438710,3282780
1226674,4759041
47664,1118283
63134,1372282
7210,4942353
288997,8634891
899891,1912944
460856,3182384
30863,779141
986847,3011117
6190771,8639146
1076044,1405995
1937524,2502438
72342,1832244
266091,3734289
30863,460856
136510,1005107
56154,2828992
600122,6164668
739796,2277728
1385270,2247283
690214,3515929
54906,266091
52790,92843
209811,915191
233976,2277728
509529,1385270
1161310,1451192
1739,6808752
111461,1514032
694259,3219133
125009,8343416
986847,1547483
459282,5902332
1947676,3269965
55581,869990
1548496,3203536
933601,965006
33841,1075084
933601,5043133
69856,868924
288997,2853892
493975,3427141
156320,965006
1755055,4759041
4447,755148
54906,288997
46271,883095
1119331,2404390
2641840,3011117
1261542,5988485
56762,5871937
63134,405590
189281,1405995
212282,1513467
460856,2453479
792285,916926
33841,69856
587102,4035394
33054,2661032
189281,505852
883095,2067052
14472,3203536
56748,4035394
505852,3749329
779141,2277728
459282,1145853
3515929,4759041
4447,6071306
55581,1273177
13743,1067313
1014658,1152071
57421,912312
868924,2641840
233976,4868645
186270,2853693
869990,883095
1152071,3734289
233976,2229334
1424016,2270968
620271,1076044
385822,755148
424320,2170843
915191,5988485
5516634,8835479
459282,1912944
438326,3481577
27266,2075011
7210,7261
56762,1075084
503122,4759041
1261542,2075011
36233,2828992
68636,185943
136510,7991310
136510,1134263
396323,1118283
136510,6213971
7210,965006
55581,2141080
72606,6213971
788587,7991310
57421,209803
711003,8835479
157494,2411545
438326,4035394
209803,3497995
1005107,1261542
2353363,2853693
1364486,6551009
357940,1832244
1424016,1962045
1826001,4759041
85051,869990
473,54906
208550,233976
1912944,8634891
739796,755148
962131,4556198
212282,1385270
1419052,2247283
316231,516819
87069,2646915
438326,2453479
869990,1826001
36233,516819
56154,132665
90131,2608895
1320780,5714991
1547483,4435835
25430,3744310
157494,1067313
435688,6902645
9892,626875
63134,2247283
739796,1755055
600122,690214
47664,1067313
792285,1836668
493975,3182384
273426,755148
1755055,4424345
440039,2463963
883095,2853693
2641840,2853693
626875,7496333
56748,76946
185943,1273177
208550,6527694
3282780,4250706
2054463,3481577
998313,8726568
76946,6202990
459282,626875
505852,537571
7210,938549
434165,1405995
288997,5902332
1513467,3481577
52238,7250838
125878,357940
56154,6902645
208550,4250706
186270,1229358
5642707,6527694
86959,1152071
1144573,1379054
1231495,1695030
33841,454747
460856,1956315
14472,30863
33054,686203
2525897,6634170
133141,1514032
1229358,5988485
93746,544704
27266,6071306
278913,288997
288997,1712598
7210,194198
52238,405590
1118283,3182384
582168,2661032
1962045,2661032
2438710,5516634
156568,176259
27266,1419052
3577991,3734289
333886,899891
54906,1077837
2247283,2525897
1316957,6213971
30863,570900
357940,1014658
460856,912312
14472,68605
359482,3749329
36470,6212380
194198,1118283
54906,3182384
132665,396323
125009,6202990
278913,459282
1616594,3003468
125009,3282780
912312,1516901
7261,25430
965006,2223873
915191,2300789
1077837,1316957
212282,440039
194198,1947676
1739,3011117
72342,2054463
1836668,2404390
2277728,8835479
938549,6190771
185943,2688004
302697,544704
3079937,5933583
539015,8343416
72342,1514032
755148,1005107
808866,883095
1261542,1273177
3515929,5871937
25430,1118283
440039,1695030
92843,1273177
157494,1755055
2247283,5934494
739796,1385270
1014658,3577991
4447,459282
1376285,6190771
493975,6212380
233976,887375
1712598,7991310
69856,690214
46271,125878
125009,537571
1320780,6808752
434165,6071306
92843,4769530
630373,2054463
156568,1145853
13743,27266
55581,1161310
47664,68605
916926,5043133
69856,2596435
186270,4868645
2661032,4724924
33054,459282
473,6808752
399435,1714705
278913,4424345
359482,5516634
6171,1616594
454747,1075084
912312,6202990
85051,209803
3744310,6164668
56748,101455
233976,868924
194198,1402639
620271,634955
52790,3481577
620271,932135
899891,2277728
587102,1451192
986847,7789569
1712598,2596435
13217,3427141
438326,4435835
69856,4250706
52790,2688004
503122,2404390
186270,5934494
1962045,6202990
916926,2453479
1226674,5871937
218869,7039321
69856,626875
101455,739796
133141,6551009
509529,2404390
1616594,5724228
1005107,1279493
98936,1273177
23567,1261542
7210,385822
1424016,6213971
1514032,2453479
69856,1956315
435688,8343416
1005107,2404390
5642707,6119599
156568,4556198
1372282,2853693
3282780,6212380
9892,600122
521120,1424016
368741,5516634
998313,3506284
189281,6902645
537571,1075084
473,779141
2853892,7789569
690214,2537610
125009,2411545
101455,1062140
627271,8639146
52790,1405995
1014658,1714705
33841,5988485
385822,6634170
1826001,1947676
33054,396323
582168,2170843
56154,3427141
56762,5934494
1161310,5988485
72342,755148
1402639,6202990
690214,779141
1695030,4424345
241585,266091
582168,2453479
582168,6184862
176259,185943
9211,2502438
626875,1548496
932135,962131
56154,385822
212282,2641840
620271,2853892
266091,694259
273426,4759041
278913,1119331
54161,430086
2170843,6527694
46271,2067052
2046995,5714991
136510,1758425
56154,1076044
54906,6202990
194198,1077837
56748,5516634
473,600122
755148,1616594
20707,273426
438326,4250706
93746,241585
85051,5988485
33054,1402639
1402639,3003468
6184862,6634170
23567,742786
792285,2225982
2315607,2438710
1947676,6212380
85051,503122
82192,1513467
1826001,1937524
14472,1067313
2803008,2853892
76946,434165
4759041,5934494
1379848,2853892
46271,869990
434165,600122
82192,396323
1712598,2641840
209803,1962045
9211,82192
424320,1405995
641255,1405995
52790,2223873
755148,2525897
544704,808866
883095,1226674
1075084,2300789
4447,690214
473,3734289
76946,1758425
1695030,3506284
5724228,6202990
641255,779141
1424016,6902645
473,570900
20707,47664
333886,509529
6171,1695030
779141,1671300
13743,3011117
87069,962131
868924,1962045
2270968,2463963
516819,626875
755148,779141
1754803,3481577
56762,4942353
212282,2404390
739796,4942353
1616594,3079937
739796,3182384
3282780,3506284
47664,111461
493975,2608895
430086,6164668
209803,505852
218869,1145853
6171,2502438
55581,1279493
2908342,5642707
686203,8634891
3481577,4424345
14472,1273177
1387211,2453479
1062140,1826001
2525897,2853892
1758425,2247283
212282,1076044
86959,2608895
7789569,8634891
3497995,4435835
4424345,5714991
316231,8726568
25430,582168
42843,56762
176259,1076044
808866,3011117
241585,505852
537571,1798463
755148,2229334
208550,3785977
101455,1144573
1226674,2608895
146648,266091
7210,1695030
13743,6808752
133141,3785977
125009,2502438
385822,5988485
690214,2404390
86959,1832244
176259,385822
1547483,2046995
641255,962131
932135,1947676
288997,2661032
52238,5960075
1387211,6071306
587102,1372282
52790,1695030
1376285,2169738
2277728,3497995
755148,6213971
357940,6527694
157494,641255
189281,3497995
2608895,7789569
868924,2502438
1671300,3577991
516819,1947676
29755,6184862
72606,194198
93746,2502438
55581,4035394
1714705,4424345
521120,1316957
72342,544704
1712598,5143989
46271,1118283
20707,27266
1755055,7496333
399435,916926
13217,626875
3282780,5714991
14472,6071306
385822,8639146
33841,1419052
176259,641255
6164668,7991310
47664,690214
3269965,3506284
2608895,2853693
405590,1385270
1754803,3203536
33841,2803008
13217,1956315
156320,3269965
788587,1712598
742786,2537610
7261,56748
1316957,8343416
690214,2463963
9211,57421
57421,1451192
46271,1912944
288997,1229358
7261,808866
368741,8726568
4447,3515929
938549,2067052
54161,86959
587102,2141080
1316957,3219133
208550,505852
185943,1712598
509529,694259
1077837,1513467
288997,1547483
2170843,8726568
25430,868924
755148,4724924
460856,2596435
1547483,2525897
1516901,1548496
2608895,5642707
241585,521120
101455,544704
47664,68636
57421,2300789
46271,998313
157494,3003468
1076044,1152071
36470,212282
965006,1067313
189281,620271
399435,883095
402967,6119599
4447,20707
440039,3282780
3079937,6551009
1062140,2247283
209811,694259
6171,600122
1014658,1261542
509529,6184862
47664,2525897
2170843,6902645
868924,2646915
63134,438326
132665,6634170
36233,3182384
3003468,3734289
334563,6164668
460856,3497995
209803,2277728
630373,808866
1755055,4942353
5902332,5988485
288997,5988485
3427141,3497995
156568,3734289
3011117,5516634
998313,2438710
396323,2225982
359482,5988485
368741,620271
626875,711003
3749329,8726568
156320,218869
690214,2661032
209811,539015
29755,56748
157494,2818736
1755055,7789569
986847,1320780
1364486,4424345
36470,8726568
4447,4724924
30863,2853892
1075084,3749329
4447,136510
505852,3003468
537571,626875
739796,1547483
869990,2067052
68605,1836668
208550,2404390
1798463,5988485
33841,189281
634955,3219133
868924,1119331
68636,1513467
2300789,2502438
473,627271
438326,587102
2661032,4424345
1739,2537610
146648,1316957
30863,1014658
473,1226674
503122,1279493
1372282,1695030
396323,4556198
582168,2054463
30863,2453479
33054,5871937
82192,742786
2908342,6527694
587102,1405995
176259,1947676
7261,1451192
1756703,2661032
9892,3203536
1077837,2277728
1279493,1756703
68636,1826001
1005107,5933583
1739,4447
7210,57421
620271,1062140
176259,503122
1424016,6634170
1956315,2277728
241585,1364486
634955,3497995
176259,2223873
1226674,1279493
333886,2661032
627271,2411545
56762,1379848
233976,912312
273426,3481577
101455,899891
1756703,1832244
509529,2438710
2170843,2229334
1962045,3734289
5934494,6202990
2641840,5934494
72606,3744310
46271,686203
537571,1947676
302697,459282
686203,986847
316231,883095
209803,1364486
626875,3828843
90131,212282
1320780,1547483
435688,1076044
1758425,3427141
405590,1514032
808866,2315607
101455,1376285
52790,1152071
435688,5902332
233976,3744310
136510,146648
90131,6902645
64356,6071306
2661032,4035394
98936,440039
76946,3828843
14472,694259
14472,1249940
2404390,3828843
302697,5724228
3515929,4724924
266091,2818736
194198,1507577
1548496,3577991
627271,912312
459282,932135
1372282,5988485
454747,5724228
36233,1067313
6171,136510
402967,1076044
641255,3744310
68605,1161310
630373,932135
1376285,6071306
33841,3079937
20707,587102
64356,3203536
13743,1836668
998313,8634891
132665,1937524
6171,2853693
333886,2803008
3785977,4868645
176259,933601
76946,3269965
56748,2046995
36470,965006
6071306,8835479
2315607,7991310
76946,3282780
359482,2537610
52790,3282780
208550,887375
69856,6164668
1062140,1756703
402967,3427141
2596435,4724924
93746,932135
1513467,8639146
9211,399435
3700974,5934494
1226674,1379848
23567,3203536
1249940,3011117
690214,998313
915191,2054463
209803,424320
808866,3744310
36470,1152071
509529,2223873
86959,459282
5714991,6190771
241585,7991310
570900,626875
56748,133141
218869,1832244
25430,27266
30863,1894914
98936,1714705
6171,3828843
438326,3734289
25430,359482
4447,86959
962131,3427141
208550,4435835
189281,208550
54906,1364486
55581,2908342
887375,1231495
1756703,5902332
1118283,1671300
42843,101455
36470,54906
36470,5714991
156320,626875
14472,1937524
887375,3828843
278913,435688
521120,570900
521120,1758425
1231495,1364486
460856,2818736
54161,1937524
189281,3079937
68605,133141
33841,2463963
125878,544704
87069,2818736
98936,1231495
1376285,6184862
3481577,3744310
1739,884982
3219133,6902645
85051,1067313
1379848,2853693
1385270,3219133
1755055,2853892
13217,2277728
1076044,2270968
883095,1152071
933601,2300789
626875,5516634
1249940,3427141
9211,85051
1075084,1513467
869990,2828992
33054,1714705
13743,516819
218869,1005107
473,7250838
57421,544704
7261,5043133
33054,493975
435688,1405995
54906,808866
1758425,4769530
56762,3828843
68636,69856
46271,396323
694259,2537610
1962045,2818736
13743,1249940
56762,1144573
1513467,7496333
1516901,5933583
1387211,1547483
630373,2908342
76946,435688
883095,1616594
3182384,4556198
189281,631996
146648,440039
92843,779141
273426,2141080
56762,808866
68605,1712598
185943,2075011
399435,1513467
208550,1077837
3219133,3785977
241585,2818736
1062140,3515929
869990,4868645
68636,2141080
68605,1826001
87069,641255
402967,3182384
266091,1014658
125878,459282
132665,1755055
521120,6184862
1937524,2641840
742786,912312
539015,3481577
399435,641255
1014658,1754803
87069,1144573
13217,1075084
938549,5871937
68636,1754803
266091,1316957
30863,505852
54161,2075011
87069,1758425
47664,1754803
792285,1405995
111461,4035394
473,2075011
273426,7039321
5724228,5933583
13743,938549
72606,1387211
33054,68636
25430,273426
56748,1118283
2270968,3506284
72342,6212380
933601,1387211
68636,1547483
1152071,5871937
7210,539015
30863,55581
82192,620271
302697,965006
33054,3515929
63134,932135
278913,1756703
33054,1405995
779141,1134263
438326,582168
1279493,2502438
90131,316231
72606,1229358
146648,1758425
933601,7496333
333886,2411545
473,194198
68636,899891
14472,2688004
3011117,7789569
493975,4868645
52790,8343416
1364486,1962045
3011117,7991310
146648,686203
3506284,6808752
20707,1405995
396323,916926
33054,7250838
3282780,5143989
627271,2225982
2315607,5143989
1062140,2803008
2453479,3744310
521120,1062140
2169738,3577991
1062140,6071306
1671300,2853892
1405995,1947676
56762,2525897
1514032,1947676
176259,1894914
2463963,3577991
1075084,2054463
986847,2270968
14472,631996
1062140,2353363
273426,4724924
1756703,3828843
176259,399435
9211,3011117
916926,1947676
7210,4424345
14472,208550
868924,899891
2075011,6119599
185943,6184862
630373,1756703
125009,641255
402967,6212380
2596435,3577991
1076044,2453479
396323,933601
1077837,3427141
933601,5724228
1405995,1513467
899891,1249940
7261,3734289
302697,454747
1005107,1836668
46271,539015
288997,7250838
630373,2502438
2596435,7534116
20707,938549
63134,3828843
72342,5724228
1755055,1962045
47664,4250706
7210,27266
509529,1145853
694259,1144573
459282,1451192
1451192,1514032
85051,1364486
1739,6634170
424320,6527694
473,2300789
76946,634955
46271,2054463
641255,4035394
570900,1548496
1739,1912944
136510,933601
185943,2046995
460856,1067313
6171,101455
5714991,5934494
2353363,3749329
33841,1832244
36470,1005107
505852,6551009
1671300,1712598
2646915,2853693
399435,582168
739796,6119599
6171,5902332
9211,52790
54161,111461
1119331,4035394
208550,273426
82192,779141
20707,36470
125009,5988485
209803,405590
136510,1712598
136510,266091
36233,1145853
9892,537571
185943,521120
1937524,7534116
232755,2300789
208550,1152071
7210,64356
1226674,3515929
25430,54161
2054463,5714991
5933583,7789569
25430,5642707
1507577,3269965
3828843,6634170
33054,1756703
1419052,1514032
57421,357940
189281,521120
1754803,5934494
440039,3481577
72606,1372282
14472,2223873
537571,6184862
20707,435688
505852,755148
3481577,7039321
2067052,4035394
68605,916926
125878,1067313
473,212282
273426,1912944
176259,1261542
385822,916926
30863,56154
516819,2300789
146648,232755
2596435,6190771
600122,933601
86959,3515929
54161,2853693
868924,5902332
76946,6190771
52238,521120
435688,627271
218869,1118283
232755,2828992
1758425,2525897
56748,334563
64356,1316957
55581,627271
1714705,4556198
189281,359482
915191,5043133
218869,6551009
2270968,3828843
157494,1832244
33841,516819
7261,1616594
3481577,5714991
194198,212282
69856,1075084
7210,30863
493975,1379054
434165,8634891
399435,4250706
3734289,7991310
69856,2169738
156568,587102
64356,641255
1424016,1548496
36470,3011117
368741,4250706
630373,755148
36470,1364486
869990,2225982
686203,3577991
539015,1279493
539015,1548496
2300789,3427141
157494,5043133
68636,156320
93746,2661032
42843,742786
962131,2225982
3427141,6202990
1754803,6213971
1832244,2300789
54906,438326
9892,965006
36233,493975
101455,3282780
1229358,3506284
185943,1379054
1161310,1514032
185943,189281
399435,2247283
36233,808866
302697,4769530
2170843,8835479
56154,133141
55581,93746
570900,5871937
505852,1385270
1405995,5871937
212282,2502438
711003,739796
2353363,4556198
27266,1387211
54906,2608895
3079937,5988485
459282,4724924
7496333,8634891
2608895,5043133
9892,396323
52238,288997
9211,218869
76946,101455
460856,1261542
156320,932135
2853693,3828843
125009,808866
1379054,6119599
1372282,2169738
424320,1379848
52238,1376285
3497995,3828843
2277728,3734289
357940,2067052
4447,1379848
359482,6551009
869990,1947676
1320780,2803008
570900,3497995
620271,868924
1376285,3079937
869990,3011117
209803,4250706
46271,5871937
232755,1756703
424320,6119599
30863,509529
133141,438326
5902332,8835479
4447,288997
544704,1075084
125009,7250838
6171,2404390
266091,1758425
473,2141080
1379848,2300789
64356,965006
435688,600122
68605,157494
273426,1261542
54161,2438710
266091,686203
396323,2853693
1836668,5516634
125878,933601
932135,2661032
1754803,3497995
42843,424320
1402639,7250838
1385270,1894914
36470,8343416
405590,2438710
86959,334563
56154,884982
1005107,2170843
1231495,1273177
125878,8634891
212282,1405995
52790,156568
57421,2596435
739796,3427141
27266,156568
47664,2247283
1161310,2453479
912312,2537610
2225982,3011117
241585,316231
2453479,4250706
232755,4868645
505852,521120
883095,2688004
63134,434165
7261,2353363
899891,1671300
209811,1671300
742786,3011117
739796,5902332
915191,1372282
72342,1836668
156320,1014658
54906,6119599
739796,1076044
6071306,8343416
1671300,4868645
47664,587102
1962045,2247283
587102,1385270
7261,186270
1067313,2229334
25430,218869
4447,509529
1118283,1364486
3011117,5043133
570900,600122
57421,146648
1144573,2247283
627271,1231495
6202990,8343416
156568,3269965
1826001,4424345
57421,1798463
430086,2818736
176259,1279493
1548496,6071306
385822,3700974
125878,1513467
516819,711003
3219133,5933583
9211,1836668
209803,430086
1161310,1513467
582168,1145853
2438710,7250838
6171,8634891
933601,2608895
90131,1451192
1402639,3744310
694259,1947676
505852,2438710
54906,2853693
7261,1134263
396323,1261542
1547483,3427141
883095,3269965
434165,2247283
986847,1062140
3203536,4724924
779141,6808752
218869,2170843
