usr1,usr2
155269,6791829
18138,83505
10108,874074
18042,68080
540942,874145
1361,873819
1361,381455
96552,200568
39495,361024
6408,6176524
17750,195898
14107,6176524
14956,389235
6426,567714
49546,103598
39495,122687
13542,369564
74655,163006
17952,27543
14765,27543
14005,320603
45767,128588
480790,620460
1300606,1303874
16281,1179660
80638,1911478
79766,171314
264561,1946486
10058,75764
55716,878282
134389,168346
1094566,5332833
1276,1942032
361024,1530004
320118,3936399
141869,207900
21594,361774
29128,665270
155269,1358257
16162,143012
1013109,3401881
12548,1621788
2317752,6150533
12803,1285226
14511,1151360
51565,724741
15383,1839508
6442,574487
18898,18930
2949,148673
11961,34787
88607,1337707
97449,1530004
160844,2017368
18621,729407
42130,141264
49070,114081
27543,1504640
18138,1897276
112398,2281316
63463,96552
23180,167911
16391,54818
90075,520587
90120,1819502
359809,1397211
18787,6970188
50505,148673
7257,158820
4476,874045
27544,71750
1327,931422
361024,1285226
18804,166912
43290,394213
186739,3873100
1563,520587
79298,1027513
13567,223056
149859,539028
65030,80197
27543,205476
32952,8749267
24772,36692
385185,620460
149859,320704
18966,109279
2302,2857
6396,391036
105379,106334
44764,307240
540052,2832618
389235,1836290
267472,539028
963,180176
200568,294964
70710,644767
524400,874162
61301,515035
14511,17716
8835,8099636
999,136129
144292,449745
11032,19930
99367,1027513
3658898,6492605
3854,622042
637056,3307455
34389,277195
305784,959681
2122,125007
14005,39495
51014,2948730
6993,50505
361024,381455
999,65730
23706,39495
203,5013455
31284,2522079
10058,44028
80638,884806
49070,3860924
8835,1084354
14511,27544
166912,168346
212623,451267
13691,18898
77112,1689104
17401,379718
161524,2807710
9931,816855
35468,1420964
353803,2698894
66641,354317
80501,124338
4130,78970
37157,478631
48889,267472
34351,164087
37157,65030
50484,148673
69505,212977
1327,106058
8835,320704
874081,2299206
9858,258511
2907,8925
9858,48049
11961,126017
6426,198895
5305,89579
88450,142195
73581,3491576
18621,1300606
50484,3307455
139612,361024
18804,389235
320704,6213068
6599,9139
53131,168346
18621,21815
18804,65030
24358,84045
71551,326036
18138,44147
389235,5160862
2302,17952
167817,620173
32626,2019222
11626,353803
660460,2514587
34389,359809
28887,38525
79778,2760043
49546,2317752
13567,27543
139612,407104
23706,874187
6423,32952
136129,837070
300887,668790
17413,1575077
135433,567714
665270,6176524
874020,3936399
125244,1946486
8925,114081
818343,1210398
389235,6970188
5160862,7909456
38552,41505
94127,142195
33428,158820
29869,1839508
294964,549366
1831,3608067
144309,8099636
963,231692
160699,837070
18735,201236
24772,277519
470616,1621788
29128,1767861
23250,280396
130877,660460
79766,1946887
18898,161660
16281,146516
167817,975666
1327,406792
77112,1504640
18145,114081
78679,205401
61365,239214
26363,72660
19930,31284
20193,3016826
39495,106406
44147,264561
164122,929884
29128,3307455
712940,1575077
11961,26368
294964,774921
520587,549366
9821,327307
381455,456559
78679,874162
2017368,5526484
28887,143012
22359,202181
38622,109903
15030,84045
6858,6176524
56518,72660
42155,164122
73897,1337707
289822,729407
16281,109903
7125,141869
10047,71551
116993,5573065
3941,1672862
307240,3444046
539028,1013109
36692,2054114
85840,1303874
15170,1813441
7257,28589
3860924,3936399
624186,1337707
197433,540052
302674,873819
223056,391036
6409,2299206
6216,22907
180923,300887
17750,151722
963,51565
5364,134389
185845,292833
50505,135433
63485,70710
524400,1523433
239889,3016826
78970,535454
73897,1300606
49546,1523433
14765,2679321
344213,1094566
320118,874145
22359,484237
407104,540052
103598,205401
44764,79766
251509,3166792
9139,39621
9326,873819
1563,47185
995,1276
34351,167911
28589,77588
18143,5824895
200568,5824895
14511,32731
114081,757676
36486,106406
159401,1441352
223056,282056
11961,535454
128549,874061
6407,18930
85840,2019222
135433,497712
43290,1149611
233850,4868633
113430,128588
66641,141869
2186895,5526484
4569,253078
3854,2452104
724741,1877859
22359,142195
6418,77565
1327,38552
9779,101264
50505,3166792
41505,212977
203,1911478
72794,267583
39559,1942032
39495,88607
28589,67240
80501,1149611
18898,29256
66149,3272060
1954,2013105
5364,2948730
6448,36752
106406,2748509
158820,202181
198895,3401881
94127,326036
400195,3658898
113430,404238
73761,171314
6408,29128
5305,31284
18898,4226834
7095,6176524
9931,1530004
6409,11032
439,21464
168160,209755
2122,50505
612914,932682
478631,1530004
14005,1527499
78234,734172
97595,874055
6407,180176
27543,34351
89579,301614
160844,4652874
17781,100881
8335,2698894
130877,198895
8335,21594
106406,186739
1942032,3157286
2122,90966
451267,6213068
4130,3272060
69696,1786383
3080,6176524
36692,55618
271051,567714
15383,55618
141264,585025
2907,12017
63485,1303874
6216,23250
2949,649212
4360,10058
28345,6087862
6150533,6213068
139612,320603
38552,171314
461361,929884
75764,622042
32952,320603
171314,515035
239889,251509
18143,668790
18804,6213068
74655,2017368
16718,31817
11855,874074
3080,48889
18930,361024
282056,574487
2857,94127
28589,5269945
301614,1956414
53131,400195
32952,484237
72660,873862
80197,874145
546952,3924772
26368,1303874
884773,1210398
6898,1249760
37157,3143231
873884,1300606
13395,49070
5064,8267
354317,478631
16162,33441
7262,480790
6290,818343
61584,3921910
105379,4504297
873884,3860924
36486,250683
44090,96550
267583,1504640
250683,400195
1005,1527499
8260,167911
29256,69114
162649,1210398
24772,884806
2949,89579
439,3860924
2302,4504297
963,372801
48049,80638
9779,1819502
60052,63485
1303874,1897276
8209,5269945
22199,72794
71282,546952
1027513,4652874
27543,56518
2856,3924772
929884,1200601
1327,100881
101264,932401
16718,49546
7125,36378
2122,2308
71551,202665
124633,389235
50484,1836290
381455,644767
24358,163006
14428,61365
10978,354317
535454,878282
88450,147212
64994,205401
5364,884773
6418,22869
66641,1358257
155269,546952
24772,2017368
16162,55618
18930,320704
35468,125007
17952,361024
142195,873862
29128,147212
25158,116993
151722,344213
69505,874020
61584,161660
9972,49546
143713,197480
39621,195898
6442,136129
1199,2857
18966,372801
1044882,1300606
69994,1523433
106058,1530004
87176,2679321
13395,3566761
201236,1997268
382410,8749267
9858,326036
168346,3143231
106334,1897276
55621,258511
8961,71750
649212,1397211
51048,102246
6400,9326
878282,6492605
74655,1798463
130877,162045
151239,389235
44028,584349
103598,5629049
6396,141264
17184,226706
7125,372376
2302,601061
6396,23706
39614,4868633
419256,2522079
38525,45458
9211,515035
26363,8979982
966079,8979982
205401,456559
139612,1523433
2302,6087862
320603,349223
4725,155269
71520,1212932
6599,2998780
574487,5013455
963,34202
39495,2748509
38622,168013
18804,78970
26363,874074
158449,4504297
148673,498693
14005,3921910
56518,136906
109903,379718
18804,318560
73897,4652874
28345,391067
6423,320704
17882,106406
43290,8749267
992,10978
223056,601061
369564,394213
79298,85840
36590,212977
307240,1249760
35468,136129
2019222,3936399
106334,142195
354317,449745
249329,1877859
43608,55618
18138,349223
1003,8335
300887,931422
130877,144309
13542,1411880
51565,470616
13395,16391
264561,874047
1459188,1621788
6408,45458
17716,221359
103598,197480
974,6492605
28294,470616
104557,3921910
39614,660460
108366,449745
128588,583276
14511,18263
4130,50505
583276,3401881
1565,267583
6409,2019222
962,8925
3215,6858
112398,302674
124338,2245366
49070,94127
134389,155269
6423,29869
22199,305784
108349,1946486
6423,82501
7095,644767
42155,198591
2907,1200601
11042,1997268
69696,478631
26363,497712
391036,3166792
43290,80197
4751,130877
14765,18930
180176,1836290
61913,109903
20158,3658898
3164,18886
100881,1441352
36729,239889
31284,2017368
18143,24772
50505,134389
67240,1149611
1199,166912
16281,17031
28560,385185
17781,159401
406792,3250792
13691,50149
17781,23706
39559,271051
8209,223056
26368,164122
11961,17882
5305,85840
277519,1285226
77112,162045
34787,1151360
231692,253991
8925,1767861
4796,2198787
23250,3016826
23706,29256
108787,1303874
18860,1212932
195898,2679321
55716,149859
51048,79298
78679,320603
4751,9326
1361,7865263
874021,6492605
112398,1911478
203,180176
2907,1249760
163006,381455
280396,515035
962,14162
63485,202665
382410,884806
757676,1305235
87176,382410
164087,6150533
30453,382410
77588,1094566
42130,87176
50149,161660
80501,874055
142195,8099636
9215,109279
2302,13542
54818,349223
6448,36486
1565,391036
6408,372376
8925,14162
39614,1969795
308968,1911478
51014,69505
31284,540052
3080,201236
4751,353803
197433,8099636
73761,478631
164087,6213068
103775,134389
45767,87176
160844,1911478
2354983,6503757
50149,873961
42130,178018
4569,212977
11042,5824895
80501,959681
9215,112398
31817,73897
231692,2379430
8267,320704
69505,1411880
8260,6176524
28589,73761
344213,884773
17903,774921
2308,2613
17750,2998780
574487,1094566
124886,2832618
61365,878282
136129,874145
18145,729407
161524,168013
138902,932682
8260,56518
23272,480758
136906,258570
8835,1249760
21594,80197
1276,69505
6423226,6611460
2679321,2698894
44090,71750
124886,230112
39495,1459188
11961,38622
103598,1689104
99367,164122
144309,1397211
21594,6087862
221359,5013455
963,353801
64994,258511
6221,71520
36493,354317
96552,301614
28152,282056
54818,125244
18860,26363
125244,144292
992,104557
4130,53131
1200952,2354983
105379,5824895
4751,25158
106058,873819
1005,2857
13395,913076
48049,83505
20193,36692
96550,2698894
1942032,2299206
61584,6611460
1831,620460
8938,1689104
39495,1094566
294964,2948730
69994,6970188
162045,180176
200568,546952
29256,151239
2857,3143231
202665,2698894
14107,15369
108787,2807710
164087,6611460
239214,4226834
6898,660460
141869,1877859
1300606,8099636
25158,258570
83505,1200952
38622,151722
8961,96550
51565,108349
16391,28106
9215,294964
22869,141869
497712,874055
28294,301614
45646,563612
50149,729407
17952,78234
6442,2452104
26363,3401881
25158,5160862
6409,382410
6396,125007
54818,480758
167817,249329
253991,932682
249329,884773
23250,28887
232765,6087862
6409,873819
1530004,2245366
6858,209382
55716,2013105
44147,1575077
70698,3936399
71750,164087
36493,584349
8925,11032
28106,34787
205476,258511
884773,1897276
14428,264561
644767,883111
143012,975666
12573,50484
78234,2679321
167817,1689104
69114,163006
55618,6176524
5305,61301
1361,1942032
106406,3016826
3164,5629049
539505,3180433
6423,71282
60449,71551
1411880,4868633
17930,3166792
88450,108349
6898,113430
209382,307240
18263,69994
353803,4939945
932682,1179660
233850,583276
109903,929884
21630,3272060
102246,480758
963,2998780
37157,6791829
45767,223056
73897,128549
38552,70891
11042,24358
932682,1285226
20158,434228
90120,874187
11306,724741
1411880,1997268
6216,50505
114081,202665
11961,33428
6408,873884
1997268,3401881
6221,17716
69696,162045
70698,277519
7125,96783
8961,17750
136129,594993
4360,103775
101264,135433
34351,96550
66149,381455
32626,8749267
226706,567714
39489,929884
8267,140085
90120,1942032
101264,6503757
3215,64475
143713,1877859
394213,462474
1249760,5824895
163006,1303874
253078,1786383
14956,470616
168346,267583
1504640,2760043
10978,833142
39489,874045
302674,1441352
247459,2354983
84045,1459188
143713,1210398
9139,2760043
89643,379718
33441,187519
2122,71551
4569,130877
32731,78970
212623,478631
1300606,6503757
2949,96550
36692,1303874
162649,187519
2949,17715
21815,451267
1361,149859
139612,391067
65730,1836290
21464,359809
20158,24772
100881,3444046
1358257,6503757
439,258511
250683,1504640
4360,305784
239889,1094566
308968,6970188
992,103598
962,60052
39489,125007
141264,385185
439,39621
36486,78679
29869,37213
11042,77112
767220,4226834
28560,38552
41747,5526484
60449,136129
89643,873862
18735,83505
207900,6150533
205476,878282
790137,1956414
39614,1249760
18886,89579
44147,72794
349223,874081
18263,197480
1001,10108
767220,959681
818343,2522079
89643,124338
158744,168160
45767,874074
80501,2317752
17413,1013109
2122,1575077
163006,244389
1504640,6087862
1212932,6150533
24772,42130
13567,8979982
6400,200568
13798,251509
36692,71520
12548,6213068
36752,48889
644767,874074
158449,207900
995,1575077
7257,106058
18787,90120
1786383,1946486
17930,1420964
1327,7095
33441,574487
1420964,1942032
1565,17882
195898,6492605
77588,161524
151722,2408940
28294,2245366
8938,874162
400195,1441352
17882,87176
6858,140085
178018,2245366
112176,382410
155269,161660
122687,372801
540052,583276
14428,50149
1005,6176524
158820,3924772
9930,874187
71520,434228
292833,624186
78970,128608
4751,212938
18886,434228
11626,185845
200568,913366
6400,126017
28589,1956414
73581,434228
37157,1013109
36486,622042
10160,63463
21594,1013109
6426,959681
15383,239889
12035,874074
162045,1459188
155173,818343
7125,3166792
42155,77565
112176,114081
8335,520587
9930,8979982
28152,38246
158449,1094566
3080,515035
8961,75764
65645,77565
5364,104557
637056,2522079
9821,67240
9215,1420964
27544,239214
155269,3921910
125007,155269
251509,497712
6409,2285932
301614,873819
125007,470616
969,5364
25158,38246
84045,144292
349223,535454
232765,353803
32626,884806
90966,106406
231692,4652874
23272,112176
77565,128549
18930,1020289
72660,248400
6408,205401
873961,6423226
164087,277195
4226834,5526484
63463,96783
107848,1420964
18966,22907
404238,2698894
17903,2807710
64572,912668
1831,63463
3873100,3924772
1001,18263
101264,665270
61301,143012
55621,212623
36378,53131
310434,712940
28183,126017
6408,6993
833142,912668
11626,2019222
434228,932401
33441,71282
108349,912668
6407,584349
43290,90075
10108,70891
103775,2698894
7257,644767
44764,5573065
995,391067
2907,180176
10058,94127
17882,1300606
22869,258570
11626,72794
6423,757676
17930,637056
4476,1946887
17903,82501
17184,54818
20193,5526484
267472,959681
83505,394213
29869,6176524
14511,141869
212938,520587
17413,520587
6396,38525
201236,258570
320603,1946486
1199,1411880
22869,601061
51048,264561
1199,9139
11032,520587
42155,1285226
21594,959681
32952,369564
64994,462474
498693,1786383
4130,89579
158744,205476
8925,480790
83505,484237
11042,39621
22907,5573065
18966,71551
155269,1411880
999,1819502
3164,54398
6423,1721546
17882,300887
36378,874045
71551,601061
36692,70891
12662,873961
26363,89643
3215,45646
21630,975666
73581,1786383
103775,267583
8835,8979982
6409,874061
3854,264561
4360,158744
878282,3924772
2949,7909456
132066,302674
18143,2281316
874162,2975602
4569,790137
70698,790137
166912,757676
28294,32738
28560,45767
116993,151239
126017,232765
61301,2354983
140085,155173
77565,253991
185845,233850
10108,10160
89643,1897276
80638,300887
9326,2379430
23180,932401
391067,966079
205476,2054114
9858,80197
13691,1969795
12548,53131
470738,2317752
70891,1836290
38552,624186
3164,292833
18930,1523433
1831,113430
16391,816855
2013105,3658898
51014,1946887
9779,37213
6407,2317752
400195,1303874
1565,271051
966079,6970188
8209,1013109
1839508,7865263
18143,6791829
132066,391067
15369,136129
60052,480758
164122,195898
874020,1813441
6409,50505
5064,644767
14107,28589
17715,381455
49070,874074
61913,874145
36493,201236
10058,1877859
23180,757676
44090,976281
151722,434228
6409,18138
36378,470616
251509,381455
18767,97595
78970,79766
47185,1300606
22907,209382
6442,61301
11626,874081
168013,874020
34202,884806
88607,207900
134389,790137
2907,73761
624186,2998780
151239,212623
724741,1337707
128608,361774
226706,305784
48049,89643
1527499,3860924
23180,56518
201236,301614
42130,456559
282056,1441352
668790,1300606
1420964,4066699
2302,2514587
65030,142195
1946887,6503757
14005,61365
4130,31817
28152,2013105
32731,109903
36378,232765
10058,18860
11961,478631
94127,369564
27543,198895
114081,1946887
12573,162649
125244,2452104
29256,78234
1877859,5013455
13691,22907
36486,1997268
51014,212938
4476,97449
267472,2354983
124338,232765
13798,65730
43290,205401
551259,5160862
6418,18898
12017,223056
14511,371717
16281,18966
122687,404238
142195,353801
21464,63463
60052,64994
28106,874061
873961,1877859
18930,267472
6418,130877
39614,4228415
769869,1459188
51565,2832618
7262,419256
253991,6611460
9326,66149
7262,103598
6407,884806
101264,660460
9931,79766
107848,361774
14428,18145
1001,1358257
6858,874081
36752,389235
77112,1839508
39614,1397211
320603,4868633
36590,74655
32952,470738
18138,41505
6408,620460
27900,108349
816855,1149611
6898,23250
874145,3924772
2857,97449
48049,65730
13395,125007
12573,18860
18138,289822
54398,198591
9821,874061
49546,78679
6599,8267
24772,103775
1459188,2514587
64572,2522079
106334,462474
83505,649212
391067,1839508
43608,461361
212938,451267
28183,83505
1563,102246
8835,180923
18886,77588
30453,70698
41505,5573065
2857,39495
96552,6150533
5305,139612
248400,660460
3854,1149611
28106,197480
50149,101264
26368,644767
2281316,3180433
66149,6213068
305784,620460
78679,2452104
962,932682
74655,660460
1200601,2514587
1001,1836290
28887,351041
1954,2552
7095,874061
14511,74298
470616,470738
49546,966079
42155,1200952
43608,51048
2907,8979982
178018,546952
34389,1897276
6898,103598
992,3873100
833142,1839508
180923,3936399
470738,644767
113430,359809
391036,5269945
34351,622042
2613,108787
9215,106406
18042,361774
12017,36486
61913,594993
65030,1527499
15170,29128
11042,294964
28345,6791829
6400,61584
45646,407104
11855,71282
43290,2354983
97449,470616
8267,1527499
17413,874020
833142,2054114
3164,874129
6898,372376
13567,1819502
253078,665270
2613,7262
11201,55621
3215,130877
34202,2760043
94127,874055
41505,2354983
39621,90966
2748509,6492605
147212,480758
6423,302674
1504640,2998780
36752,47185
8209,29256
6599,318560
2122,289092
48049,498693
3080,320118
9972,29128
6290,13691
9858,60052
349223,5824895
26363,80197
38246,158449
84045,874047
308968,585025
87176,310434
8209,4226834
2122,6408
30453,320704
6396,584349
24358,929884
233850,1621788
406792,874081
39621,2679321
21630,141264
456559,4939945
33428,1575077
11855,359809
16281,18787
644767,1094566
33441,74655
11306,24358
18886,1212932
47185,1305235
3215,134626
28106,69994
90966,160699
21464,28294
38552,180923
71551,167817
38525,251509
1946887,3401881
974,5332833
16162,4868633
23272,1358257
168160,1300606
4569,3166792
1200601,3921910
6858,3566761
63463,8099636
108787,456559
9930,28560
187519,1819502
11306,212938
26368,168013
90120,109279
11042,382410
6993,15170
14162,72660
23180,3307455
712940,1420964
394213,6087862
43608,70710
10058,913366
6400,12573
248400,932401
6408,17401
22359,80638
212938,6150533
353803,6087862
11306,198895
16391,389235
2949,434228
69505,353801
185845,280396
90075,2054114
406792,2281316
7262,114081
280396,1530004
31284,253078
11042,202665
18860,624186
66149,583276
253991,585025
54818,70891
8267,79766
258511,874081
33428,63485
155269,540052
13798,1836290
17715,757676
2949,307240
1563,5160862
31817,80197
3164,32952
6407,12035
17882,113430
461361,774921
2302,9326
72660,140085
80638,1459188
12662,83505
50149,874055
6858,114988
244389,354317
37213,668790
124886,6611460
11201,96552
8209,1969795
24772,3401881
8209,4868633
96783,155269
11855,456559
65730,3860924
18621,207900
13567,63463
2122,264561
39495,620460
29869,125007
18804,43608
874061,6150533
7095,11042
7095,187519
17413,976281
9972,39495
112398,1249760
818343,1530004
2807710,6970188
995,790137
2122,327307
6221,959681
56518,873884
253078,3180433
17952,38552
50484,77565
89579,90075
17882,69994
94127,143713
6409,2354983
125244,4504297
12017,39621
61913,68080
72660,549366
6418,134626
15030,114988
969,96552
13798,3307455
2856,5364
43290,88607
147212,975666
116993,2452104
10047,874061
19076,64994
41505,874187
4751,28560
28560,2354983
400195,874021
244389,2807710
8961,258511
4725,125007
302674,4504297
10160,1523433
11855,12035
11626,29869
61301,1179660
88607,5824895
16162,349223
29256,1969795
11306,249329
60052,1084354
14956,160844
8835,1441352
74298,884773
114988,277195
3080,4796
18767,239214
39495,79778
874129,5269945
3080,34787
17716,35468
45646,3143231
535454,2408940
966079,5269945
28887,90120
9139,873819
18263,1997268
55618,400195
28887,585025
61913,87176
1565,4066699
149859,239214
6426,3658898
84045,372801
17716,2408940
180176,1236618
14107,200568
28183,6492605
143012,249329
1911478,4504297
44147,96783
6599,122687
140085,2285932
109903,277519
515035,6087862
883111,5824895
53131,1689104
17413,289092
44028,449745
12662,77588
6426,232765
8938,102246
4360,22869
258511,2019222
353801,2998780
16162,300887
19076,2948730
15170,73581
48889,1819502
2856,1044882
136906,2975602
128608,163006
64572,84045
9972,158449
78970,197433
70710,400195
2856,361774
8961,124633
47185,2299206
65730,187519
34389,44028
36590,250683
1361,258570
3272060,3873100
12035,3566761
5364,1094566
161524,372376
34787,44764
12803,884773
141869,3921910
18143,36486
4130,38246
66149,274885
21630,1836290
5305,34202
966079,3491576
381455,831087
12017,816855
7095,873819
168346,2285932
300887,3921910
6409,3860924
5364,33428
32731,551259
164087,3272060
23250,724741
17750,44090
6216,17930
884806,1956414
29128,54398
61301,874021
975666,4228415
24358,35468
992,1441352
155269,4868633
2832618,4228415
17031,3608067
27900,143012
12662,77112
18621,142195
12662,13798
449745,644767
344213,931422
20193,371717
1954,12662
369564,1020289
5064,18930
114988,162045
394213,874021
2122,70710
359809,874145
36486,82501
28152,470738
18787,2317752
2552,3166792
1563,32731
18886,96550
141869,197433
28560,282056
108787,6791829
33428,289822
28345,2948730
1199,233850
70698,78234
601061,1911478
22907,353801
162045,201236
34351,35468
106058,114081
32731,913076
27543,1358257
112176,584349
164087,351041
17930,41747
19076,515035
24358,1300606
75764,874045
15030,143012
88450,556909
249329,665270
6221,1672862
65645,72660
389235,3016826
60052,8979982
31284,2514587
20193,1798463
146539,151722
10047,12548
11032,55621
113430,267472
12017,134626
72794,80197
320704,1942032
4476,116993
8835,142195
874074,874129
3164,344213
38622,1305235
109903,546952
56518,158449
4130,21594
97449,195898
250683,3016826
3941,167911
3860924,4066699
1003,498693
38552,244389
128549,205476
60052,1149611
10108,96552
2856,90120
36729,41505
96552,1897276
406792,734172
164087,209755
67240,180176
106334,1997268
668790,3566761
78768,874187
14107,77112
130877,878282
34202,1969795
124338,622042
34389,3608067
11626,22869
113430,470738
209755,406792
32952,277195
180923,247459
109279,2832618
16281,164087
18898,26368
125007,136129
8267,931422
524400,1459188
253991,4939945
24772,837070
372376,381455
187519,831087
69505,601061
932682,2807710
63463,874047
3080,1946887
729407,976281
9930,124338
42155,186739
29128,1420964
10058,406792
13691,351041
2907,1397211
24772,874021
209755,302674
130877,267583
39495,63463
11626,48889
10108,14005
45458,248400
4796,1249760
14765,38622
10160,3444046
20158,25158
18042,1200952
6418,79766
106334,394213
39621,327307
23180,104557
71551,837070
18138,665270
125244,187519
106334,1819502
33428,1946887
6221,18930
3941,17781
449745,620460
2857,155269
6407,7095
147212,2698894
1565,461361
128588,624186
8335,21464
212977,873961
162045,307240
96552,1672862
470616,6423226
36692,80501
249329,2317752
31817,353803
9858,105379
6599,187519
112398,2019222
878282,959681
318560,470616
874162,2054114
10160,202665
913076,1798463
6407,141869
300887,2452104
50149,73581
4504297,5629049
38525,3873100
186739,3566761
1236618,5629049
139612,141869
247459,660460
8335,78768
36378,2285932
12035,108366
226706,258570
41747,3157286
28183,371717
80638,7865263
106406,197480
54818,302674
212938,267472
29256,67240
77588,1459188
9326,883111
14511,136129
8961,226706
18143,419256
88450,757676
2552,757676
23180,4652874
61584,108787
88450,195898
64475,1911478
3941,289822
9972,231692
14956,874081
16718,112176
1200952,1946887
18767,64475
4796,816855
116993,253991
9326,45767
108349,167817
80197,372376
248400,267472
668790,4504297
39614,5824895
4796,400195
8335,874162
140085,449745
27544,39621
55621,107848
1831,97449
17952,73761
1001,318560
79298,209382
187519,307240
39614,318560
73581,149859
644767,1420964
8925,202665
61365,78679
10047,497712
6993,20193
71551,622042
17882,79778
77565,665270
28152,1877859
995,6409
361774,3307455
271051,2807710
36590,361774
470738,1969795
2245366,2522079
1200601,1200952
6408,361774
2949,1212932
197433,1672862
574487,1911478
1946887,2317752
12803,33441
524400,2054114
9972,253991
80501,462474
74655,78234
186739,267472
88450,178018
18898,1672862
8938,105379
66641,249329
54818,167911
563612,874162
55618,63485
21815,61584
7095,125244
84045,2679321
134389,563612
18145,97595
112398,1946887
207900,1911478
36752,3860924
962,15383
87176,90120
932401,2019222
128588,451267
205476,419256
1563,16162
8267,2285932
144309,2679321
116993,1969795
205401,294964
70698,932401
71750,327307
16162,70891
8267,55618
90075,394213
158744,1575077
23706,207900
1236618,5269945
9139,155269
9821,128608
70698,195898
4130,103598
6407,540052
43290,61365
301614,567714
18042,913076
8209,128608
1563,4725
61913,884773
873961,3166792
583276,3873100
1786383,6791829
74298,966079
70710,353801
2948730,8979982
69114,197433
90966,124886
23250,80501
21630,64475
1003,17031
14956,146516
18143,67240
166912,3401881
65645,124633
567714,874187
71551,391067
29256,307240
250683,1149611
45458,71551
36378,515035
13542,195898
16162,2514587
12573,320603
108366,248400
23250,198895
144292,470738
9139,17882
320704,975666
1563,96550
116993,3658898
38246,8099636
17952,1149611
63463,101264
976281,1839508
27900,73581
17781,212977
3164,4569
14765,2760043
2245366,3143231
32626,51565
6898,665270
18860,73761
17716,20193
94127,665270
108349,359809
9779,134626
61301,212938
9779,180176
223056,3444046
113430,1285226
253991,767220
434228,4226834
2308,41747
78679,271051
72660,1798463
6407,126017
9215,381455
15369,563612
3941,2379430
4476,372801
126017,1523433
17401,2054114
80638,109279
158820,874145
23250,1997268
816855,3658898
9211,9821
11961,106058
1563,27543
18263,244389
294964,5629049
134389,253078
665270,5526484
3157286,3272060
78768,585025
18735,884806
21630,151722
3215,6216
2856,2998780
39614,1420964
163006,461361
48889,167817
80197,724741
289822,757676
65030,406792
28106,878282
13395,434228
66641,106334
32731,2832618
2198787,2379430
404238,873819
18930,232765
128549,546952
64572,71520
78234,874055
307240,2748509
6442,10978
94127,622042
74298,4226834
69696,385185
73761,1836290
17952,1200952
26368,326036
391036,6492605
77112,389235
143713,3658898
114988,1839508
480790,1411880
3941,64475
32952,585025
1954,32731
320118,351041
17401,2998780
64572,1200952
7262,873819
139612,187519
72660,1420964
10058,1337707
6216,28183
1361,1831
9858,1798463
1831,90075
142195,874129
239214,769869
394213,2698894
55716,195898
146539,434228
480790,3166792
43290,874129
1565,5573065
60449,2832618
128549,139612
540052,6611460
549366,2198787
73897,105379
1361,4652874
78234,637056
2907,155269
6599,77112
96783,3860924
34351,1420964
837070,1504640
305784,816855
8961,349223
966079,2948730
33428,449745
114988,178018
1199,3491576
124886,966079
11961,13542
36493,1621788
12017,4868633
55621,161524
1285226,6087862
327307,520587
931422,5573065
546952,874129
149859,2054114
2285932,3166792
147212,302674
400195,5526484
88450,2054114
361024,1397211
9215,7909456
407104,1819502
6408,167817
439,1504640
620173,2514587
239889,769869
11042,301614
5064,221359
18735,712940
21464,1956414
28183,73581
498693,4652874
233850,1813441
61365,668790
39621,212977
8835,49546
6396,10108
389235,874047
79778,116993
36752,3272060
142195,258511
39621,44090
382410,4504297
12662,327307
141264,361774
103598,1303874
162045,624186
19076,106334
8260,89579
4360,976281
106058,289092
38622,1013109
13691,198895
10058,28294
17413,6503757
361024,1946887
168346,1303874
28106,3936399
17882,327307
51565,226706
327307,6791829
18898,966079
89579,3401881
12017,248400
160699,2245366
84045,2760043
361024,1911478
349223,6503757
49546,2760043
31817,1459188
3941,874187
9139,63463
34351,185845
767220,1305235
13395,540942
22359,50505
79298,574487
33428,1621788
69696,884773
10047,28106
73897,289092
244389,912668
6442,563612
36486,361774
143012,2281316
100881,874187
17903,22869
23180,143012
11626,2514587
103598,230112
103775,1969795
36493,878282
18143,122687
195898,790137
1200952,8749267
6407,134389
2907,47185
78970,913076
38246,379718
3941,3180433
26368,158744
65645,349223
1565,567714
41747,1969795
144309,1813441
244389,1020289
18966,148673
2186895,3016826
9821,250683
61301,301614
11306,87176
67240,73581
78768,3566761
17716,198591
160699,2975602
82501,975666
239889,359809
14428,30453
28887,61301
164122,874187
4569,161524
200568,3921910
878282,2245366
221359,248400
6599,88450
14005,108366
139612,226706
97595,8099636
11306,56518
17750,71520
69696,2299206
966079,6087862
17715,18860
42130,44028
4796,71520
38246,97595
102246,112398
197433,1911478
19076,2807710
143713,1839508
962,2948730
13691,69696
171314,3608067
912668,2514587
17882,63485
36378,3921910
5305,28294
54398,1911478
18143,874061
9779,556909
32738,61301
8938,149859
39559,221359
31817,391067
24772,873862
17716,3491576
4360,1020289
50149,3180433
108366,4868633
50505,221359
50149,158744
10108,39559
6423,381455
1831,61365
202181,3180433
140085,249329
1327,497712
14428,56518
28152,2522079
109903,140085
9779,2379430
18860,320704
9139,2698894
186739,361024
69114,1956414
63485,556909
1327,5573065
21464,2019222
197433,1411880
138902,166912
407104,729407
32738,4504297
38525,136129
1027513,3658898
209755,929884
106406,2299206
163006,3180433
73897,2998780
180923,354317
18621,292833
480790,4504297
32738,64994
22869,1305235
27900,975666
28106,163006
419256,2807710
