usr1,usr2
44090,106058
1003,3401881
8209,45646
932401,7865263
99367,451267
90075,1530004
15369,34389
19076,3936399
5364,540052
29128,49546
6409,8267
8835,25158
9930,1504640
8961,585025
10058,1303874
69505,2832618
10047,13798
17715,109279
17031,51565
11032,43290
108787,2698894
11032,790137
83505,94127
289092,1411880
2949,22907
963,68080
48889,251509
1831,665270
17882,49070
8961,226706
974,55621
963,65645
64994,88607
51014,168160
1276,5064
14005,158744
230112,2807710
974,97449
962,9326
9930,3860924
4360,212623
6858,267583
6418,361774
11961,535454
80638,128588
34389,816855
6418,359809
128588,1942032
992,167817
6408,546952
24358,2832618
11961,134389
8335,128588
535454,620460
125244,539505
29869,43608
11961,769869
10058,42130
4476,64994
12662,135433
73897,89579
963,27900
41505,125244
10058,1504640
1044882,2832618
19076,351041
139612,644767
128588,8099636
10058,1212932
10058,2354983
6396,3566761
27543,359809
6409,138902
41747,180923
108787,540942
15170,17903
87176,96552
28152,128588
14005,3180433
535454,3658898
9779,767220
64572,419256
995,125007
6221,128588
89579,594993
41747,102246
14005,60449
6418,233850
11032,540942
11032,71551
4796,470616
31284,1179660
354317,359809
89579,406792
41505,73581
1831,38552
109279,109903
1530004,2760043
11201,32626
223056,1911478
80197,372376
462474,1420964
644767,1337707
212623,372376
6409,12573
109279,205476
32626,394213
6400,2017368
45458,195898
51565,549366
39489,462474
2832618,4939945
51565,668790
289092,563612
14005,233850
9326,223056
51014,56518
1954,51048
962,3941
3215,251509
37157,51565
106334,109279
79298,128588
14005,2379430
134389,1179660
9779,884773
14005,540942
3215,27543
69696,125007
18966,89579
6400,769869
31284,1337707
995,3143231
32731,5160862
992,3924772
6400,50149
9930,2054114
1003,69696
6396,274885
1954,18621
73761,109279
963,327307
361024,932401
36752,1200601
1199,71750
108787,1200601
7095,381455
8835,130877
1003,23250
7865263,7909456
963,250683
223056,1946887
372376,1530004
8209,3658898
27900,932401
2613,34389
5305,274885
17401,44147
13395,873819
277519,2832618
13395,64994
11306,22907
10058,72660
22359,44090
39559,3180433
22907,103775
44028,49070
10058,307240
6400,221359
1001,549366
1003,11961
248400,549366
43608,372376
995,125244
9930,767220
6408,2379430
17401,55618
90075,644767
963,1361
149859,1200952
974,103775
6400,19930
963,212938
51014,1721546
34389,584349
9326,73761
125244,359809
963,108787
73897,109279
32731,3921910
12803,124633
14005,3166792
44090,212977
89579,90120
143713,289092
112398,883111
51014,1459188
90075,114081
72794,289092
4476,6400
14005,456559
64572,258570
451267,1813441
109279,223056
70698,660460
83505,2832618
9215,10160
125244,540942
65645,2452104
624186,2832618
5305,6216
17401,668790
89579,524400
9326,2013105
6221,38552
18930,134626
6408,1504640
6396,9326
1003,29256
3164,51565
60449,535454
43608,540052
5305,6442
480790,540052
9930,1420964
70891,5160862
64572,1721546
44090,63485
17413,51565
67240,141869
9211,451267
6400,56518
932401,2198787
6418,186739
17715,84045
1003,484237
38622,874145
974,139612
962,56518
379718,2281316
99367,372376
132066,166912
3164,8961
1003,873819
32731,54398
12662,929884
38622,61913
12035,34389
31284,1200952
27544,209382
43608,77112
19076,48889
6409,47185
7095,8961
32731,3166792
6408,11855
6418,1504640
10047,65730
167911,372376
9215,3936399
11032,103598
32731,1212932
6396,114988
1954,180176
14162,65645
64994,65030
28345,932401
3941,51014
1831,320603
2949,8267
149859,729407
9779,1303874
65645,167911
10047,21464
29128,85840
385185,540052
128588,132066
51565,160844
6442,89579
13691,17715
6396,1303874
64572,385185
6400,1721546
359809,6213068
64994,1285226
49070,162045
9930,11042
6400,12662
36493,109279
89579,327307
974,9139
89579,3307455
974,124633
8835,14005
7095,540052
2949,162649
302674,353801
999,594993
963,3164
32626,34389
962,301614
89579,128588
249329,932401
327307,2832618
6400,138902
9858,109279
5364,6400
249329,2245366
1199,883111
6290,97449
9326,2698894
108366,391036
974,37157
31284,2198787
41747,90075
1003,637056
962,15030
1005,29128
1954,32738
11032,1020289
11032,1946486
8260,549366
141869,148673
962,12573
2907,49070
535454,712940
4360,69696
63463,167911
8835,96552
10058,2017368
1003,49070
187519,451267
33441,130877
6396,2354983
14005,45767
4725,11032
2949,38622
549366,2017368
963,128608
1831,24358
451267,1530004
31284,3860924
12662,818343
79298,932401
963,36486
8961,106058
109279,1767861
974,282056
223056,620460
17401,106058
149859,3873100
359809,1249760
11961,13567
128588,2948730
12017,69696
6400,1200952
963,767220
3080,122687
19076,78970
11032,36493
5305,1530004
11032,660460
963,524400
144309,149859
89579,114988
8209,24772
5305,271051
17903,21815
36752,109279
6400,51014
9930,929884
6409,8938
10047,320118
962,995
1954,31817
1199,12662
6409,1530004
6408,1946486
3941,128588
88450,540052
8961,12548
8267,69696
10047,113430
995,85840
1954,128549
497712,601061
187519,359809
9821,14956
1200952,5629049
1276,64994
372376,1813441
8961,89643
359809,470616
995,73581
39559,1179660
361024,3180433
66641,146516
8267,26368
12035,267583
6396,1459188
89579,391067
8260,109279
6408,72660
32731,3272060
65730,68080
8835,141869
974,23250
109279,113430
28345,78970
963,12573
6409,612914
8835,97449
11961,549366
108787,307240
18787,359809
13395,18886
8209,1236618
4360,549366
9930,873862
5305,25158
8335,109279
3080,71551
6290,18138
9326,959681
180923,549366
9930,43290
43290,63463
10058,146539
108787,1721546
1831,320704
6418,1813441
6396,109279
6400,318560
32731,2698894
4130,251509
963,70891
63463,274885
71282,359809
10058,624186
17715,160844
38552,89579
1954,158820
995,158744
14765,359809
9326,69994
372376,539028
5064,41505
8961,168013
13395,17882
1954,353803
4130,31284
6400,1946887
136129,451267
995,108787
7095,44090
963,39559
39559,1249760
51014,54398
8267,209382
232765,549366
274885,462474
8925,17715
17715,47185
9211,51014
1199,359809
233850,535454
230112,6150533
14005,2017368
9930,69114
6408,539505
31284,55716
2949,584349
6418,125244
992,114081
51014,354317
32731,567714
12662,23180
8209,1997268
369564,540052
51048,226706
24772,134389
1327,44090
10058,79778
41747,2379430
53131,274885
18860,73581
439,89579
9972,109279
962,535454
71520,128588
103775,209755
9326,70698
25158,64994
11961,404238
995,72794
64572,160844
51014,96783
78970,2679321
3941,966079
1003,55716
105379,451267
8209,136906
39559,90075
28589,44090
6418,6426
108787,1200952
6409,320603
995,14162
963,3401881
5305,103598
11032,130877
6418,1672862
3941,19076
1003,1212932
18898,128588
203,1956414
16391,250683
144309,912668
128588,712940
1954,141869
359809,1420964
11032,1200952
212938,551259
71520,212938
6290,774921
1954,724741
10047,1337707
9326,539505
14005,258511
17716,540052
17750,18860
9930,36486
10058,3936399
36752,549366
974,33441
108787,1911478
96552,320603
17781,32626
10108,389235
992,6396
31284,2948730
65730,1094566
404238,1956414
1831,160844
38622,239214
134389,1411880
23250,1530004
359809,4226834
70698,478631
1003,17882
974,434228
6221,540052
5305,563612
31284,51565
2832618,3143231
230112,5013455
11032,11855
4476,17750
1942032,6087862
974,381455
17401,307240
1327,8961
963,144292
963,155269
974,932401
13798,51014
83505,212938
64572,451267
109279,539505
962,6221
28345,359809
995,24358
72794,462474
837070,1200952
10047,3272060
6418,712940
6408,50505
78970,2698894
359809,2354983
18042,29869
151239,540052
18860,585025
61913,71551
10058,96550
19076,68080
230112,4939945
17715,1530004
65645,136129
94127,6791829
207900,2452104
22907,28560
995,186739
230112,1300606
134626,884773
3924772,5824895
1954,594993
9930,178018
12548,70698
6400,72794
10108,89579
883111,1179660
9930,141869
10047,2285932
11032,200568
9215,28345
12662,69994
36378,43608
209755,585025
6858,13395
359809,966079
9215,2013105
6396,289092
8267,50484
13691,89579
9326,45646
1327,17715
8267,1305235
29869,90966
4476,6290
6290,128588
18138,67240
12662,88607
10058,289092
72794,109279
1005,3164
1954,17750
29869,282056
1001,109279
6442,27543
974,567714
5305,1200952
264561,289092
65645,96783
8209,3157286
6290,166912
6409,451267
36692,89579
992,8209
9326,359809
6396,407104
8835,21594
89579,130877
17750,166912
9215,73761
24772,2832618
5064,43608
24358,31284
962,344213
125244,138902
6400,620460
963,109279
78970,1210398
64994,207900
1565,51048
185845,209755
8835,27543
962,80501
14005,37213
19076,36752
995,391036
14005,23180
372376,2832618
78234,359809
995,78679
6400,18930
104557,549366
109279,1397211
125244,198895
43608,833142
975666,1337707
359809,959681
113430,535454
1003,258570
27543,1575077
147212,359809
6898,64994
134626,385185
45767,108787
125244,1786383
6993,484237
992,5573065
14005,6213068
64572,660460
68080,883111
4796,601061
6396,23250
203,9930
38525,39559
2807710,8099636
8335,1151360
69696,349223
14956,212977
9930,201236
13395,29869
379718,932401
19930,41747
203,108787
995,498693
56518,108787
962,223056
22907,61913
6400,251509
1831,1786383
974,391036
1005,44090
23272,89579
3941,39559
17715,64475
124338,195898
186739,451267
1199,3658898
17715,136129
6408,80197
995,65730
320603,540942
11032,2013105
11961,202181
6400,478631
14956,17413
230112,4868633
41747,567714
8209,1946486
1199,975666
108349,289092
23706,128588
3080,12035
8209,520587
540052,913366
125244,873884
391036,1911478
6400,128588
6400,209382
244389,1530004
9930,161524
251509,1149611
963,6426
7095,1523433
962,8209
9930,17903
39559,5629049
109279,141869
70698,136129
6407,89579
17715,292833
39559,3166792
44090,212623
14956,5526484
963,2285932
43608,612914
5364,11032
31284,729407
43608,484237
51565,65730
85840,372376
9779,282056
3215,6396
8209,65730
1005,13395
8267,226706
9930,247459
41747,70891
18898,70698
20193,32731
64994,271051
43608,212623
6396,307240
12035,51048
1954,381455
9211,462474
54398,2832618
1831,10047
65730,274885
963,22907
274885,1441352
535454,2514587
974,1285226
1199,79778
1199,1200601
995,1831
13395,874055
963,5526484
962,2832618
5305,18042
89579,913076
13395,451267
29128,44028
11032,89643
27543,790137
7095,43608
1831,202181
223056,883111
8961,11032
963,1199
90075,470616
2949,14956
975666,3444046
79298,359809
1954,9821
14005,406792
18621,43608
6418,1441352
17715,148673
13395,36692
963,2698894
932401,6150533
14956,17716
14005,929884
6418,32731
125007,151722
6418,12573
39559,601061
9326,144309
974,1954
3080,18767
8335,391067
6396,187519
89579,1441352
14956,17882
5305,158744
1831,21464
1563,13395
3080,874047
125244,143713
975666,1411880
212938,1527499
8209,3143231
361774,549366
39559,1530004
13395,353801
6418,45646
90075,106406
31284,1946887
6408,125244
8209,230112
1013109,5269945
5305,27543
14956,1303874
17715,3658898
17715,249329
160699,209755
6408,300887
1003,202181
932401,1210398
995,106058
39495,39559
6409,164087
19076,74298
2552,12035
6400,85840
89579,326036
89579,515035
439,320603
4725,128588
96552,200568
6408,147212
14956,389235
162649,584349
8961,16391
3941,14956
8835,18042
212938,391036
17715,451267
1954,16391
2907,8961
221359,372376
14005,320603
6400,1200601
6221,44090
1831,100881
108366,883111
251509,2452104
305784,1020289
124633,230112
108787,128588
9972,89579
1003,36590
9930,27543
4569,12035
6400,134626
5305,3860924
1003,69994
462474,549366
14956,126017
72660,372376
11032,391067
13395,158820
12548,271051
9326,301614
109279,201236
17031,89579
162045,381455
18138,128588
32731,320118
6407,451267
1199,2017368
1831,277519
995,18966
251509,320603
32626,77112
11201,22907
168160,2832618
6400,535454
963,72794
17401,164087
128588,251509
96552,247459
11032,96552
995,13542
1954,11042
45458,109279
29128,209755
63463,96552
27543,42130
109279,520587
1831,251509
9211,320603
6400,14511
48889,966079
51565,976281
8961,49070
108349,128588
10047,51565
6858,128608
89579,125007
974,31817
230112,6176524
16162,19076
962,13798
109279,2019222
963,138902
2857,3080
6396,391036
8835,39614
6448,549366
963,180176
6396,18787
353801,540052
65645,451267
128588,6423226
11032,19930
144309,644767
17903,51048
1199,63463
14005,39495
73897,3157286
125244,305784
404238,2998780
995,449745
1954,17715
9779,36486
9930,1094566
32731,3873100
11306,32626
69696,239889
5305,320603
8267,14107
3215,6409
6418,251509
14956,96552
39559,2452104
10047,187519
1199,19930
14765,89579
19076,932682
14005,78970
6418,17401
6442,65645
963,41505
9930,790137
44090,134626
7095,32738
27543,43290
2832618,3016826
3215,41747
6418,31284
10047,17716
39559,3936399
87176,359809
31284,1839508
19076,2408940
995,929884
32731,80197
21594,89579
995,66641
38622,43608
963,200568
5305,89579
251509,1249760
125007,326036
974,2698894
51565,391067
63463,535454
18621,21815
65645,1956414
992,1956414
497712,883111
6400,51048
161660,584349
6418,112398
6898,125007
23180,187519
78970,520587
230112,837070
17715,20158
4796,71282
108787,1397211
6409,44028
77588,128608
9930,125007
6290,1305235
6858,28183
6221,187519
43608,140085
992,4796
1831,3608067
359809,2317752
963,231692
6396,1956414
999,17715
462474,1094566
999,6290
1954,17184
992,7909456
28589,69696
167817,975666
4796,69505
13395,382410
230112,3272060
39559,64994
1003,1946887
19930,31284
974,912668
974,2017368
451267,931422
9326,32731
999,125244
180923,462474
89579,372801
14956,158744
17715,29128
992,134389
17903,61913
963,49546
4796,73897
963,20158
41505,125007
45646,128588
9215,320118
73897,1337707
18898,108787
11032,35468
51014,277519
82501,197480
6408,1212932
1831,6400
20193,128588
168013,195898
974,99367
1954,434228
80501,451267
274885,361774
128588,1358257
44090,55618
963,51565
1199,1721546
44090,128588
9326,14956
883111,1956414
78970,535454
109279,200568
963,10108
4725,6418
540052,668790
134389,3936399
10047,6150533
1199,1798463
995,1276
64994,583276
34389,594993
28560,32626
1001,51565
89579,149859
6400,883111
9779,155173
17715,27544
108787,2186895
13395,70710
13395,151239
66641,141869
17715,2832618
9930,138902
70698,451267
4130,14005
11032,1798463
101264,2285932
23180,134626
2122,8267
232765,1530004
14956,583276
6408,874047
39559,1942032
64572,100881
44090,209382
48889,2019222
963,45646
33441,64994
14956,134626
244389,289092
7095,106058
535454,1459188
128588,6503757
974,1946887
6408,29128
5305,31284
3080,125244
3215,186739
6409,11032
41747,106334
974,1911478
1003,106058
1003,149859
451267,456559
992,6503757
1003,567714
51565,198895
18787,89579
9215,2514587
17903,65030
439,3215
89579,301614
31284,308968
14005,38246
10047,167911
9779,29128
1831,359809
90075,2317752
16281,372376
71750,251509
320603,1969795
974,359809
17930,540052
41747,71750
6426,451267
32952,320603
74298,451267
6408,151239
22907,1523433
36729,2832618
128588,244389
39559,372376
9326,158744
10047,449745
962,78679
551259,932401
6858,97449
1199,73897
43608,161524
51048,132066
5064,8267
12035,67240
49070,128588
1954,61913
962,4130
28183,128588
14162,89579
644767,3307455
14005,3444046
1003,167911
1276,18143
8267,89643
15383,70698
67240,70710
963,372801
9779,1819502
289092,497712
11961,32731
32731,1420964
289092,372376
974,873961
31284,497712
101264,932401
8835,136129
69994,89579
128588,168160
1200952,6176524
14005,3157286
995,883111
6418,22869
108787,136129
35468,125007
1200952,2975602
6418,29128
108787,767220
50505,71551
308968,359809
274885,831087
1954,178018
37157,359809
18860,164087
14956,87176
1199,23180
17903,26363
11032,32626
1200952,3272060
19076,6150533
962,1956414
65645,274885
43608,49070
10047,480790
2698894,2832618
9930,833142
470738,478631
932401,3157286
6396,141264
12017,109279
372376,2013105
1003,966079
8209,43290
6396,23706
1361,6993
11961,207900
9930,644767
767220,1530004
23272,128588
43608,874074
31284,361024
974,3215
4360,124338
45646,1530004
963,34202
6400,1441352
12035,27544
8209,2998780
14005,3921910
963,106058
8835,226706
114081,289092
974,136129
1199,45767
353803,540052
18860,353801
28345,73897
349223,540052
108787,3444046
48049,71551
9215,1200952
43608,55618
1003,8335
974,167817
14005,767220
1003,1575077
12662,660460
73897,3166792
8267,400195
1001,125244
31284,112398
8335,369564
9326,143713
289092,1179660
6408,45458
2308,43608
51014,539505
974,310434
8835,49546
230112,1621788
1831,80501
10058,449745
6221,8335
974,883111
6858,7125
992,497712
1179660,1956414
6418,3166792
9215,149859
1003,45458
4130,10058
4360,371717
8835,38552
48889,109279
9930,29869
43608,873884
249329,359809
1199,64572
883111,3401881
64994,307240
212938,361024
963,209755
7125,13395
45646,89579
19076,45767
19076,912668
932401,2245366
1954,353801
31284,2017368
1003,1954
37213,2832618
14956,18930
11032,307240
8209,223056
1003,712940
9779,70698
974,18966
10047,2998780
5305,85840
17882,540052
85840,134626
4796,2198787
17882,109279
108787,1303874
8260,89579
320603,1441352
78679,320603
14005,2354983
6418,327307
6858,774921
6409,34202
451267,2832618
90075,379718
963,44764
6418,929884
6396,320704
128588,164087
11032,26368
9215,109279
359809,1013109
974,1358257
6408,372376
41747,391036
995,668790
8335,195898
32731,3491576
11032,24358
10058,29869
128549,253991
974,200568
974,959681
197433,8099636
1954,371717
3080,226706
17715,103775
128588,147212
71282,1200952
9215,112398
9215,55621
90075,2285932
11032,72794
995,2857
17903,774921
963,6423226
39559,167817
109279,139612
5364,44090
8835,132066
6290,132066
12803,359809
6400,32626
1954,148673
17715,620173
1831,64572
6221,1530004
106334,372376
1199,72794
995,14511
974,258570
6858,11201
41747,56518
31817,64994
14005,102246
963,353801
992,39495
6418,1721546
18860,34389
54818,125244
6221,419256
43608,48049
37157,65730
1565,6858
999,498693
6408,264561
644767,1200601
3215,301614
22869,39559
974,4360
9779,14005
13395,267583
974,344213
962,78768
1831,620460
837070,2832618
8961,250683
9215,932401
38246,64994
31284,3658898
53131,128588
80197,223056
167911,320603
8267,724741
1954,540052
19076,665270
27543,884806
251509,1819502
1199,9211
1276,66641
1003,144309
63463,931422
1831,68080
6426,478631
6408,17882
23180,96552
6409,873819
1530004,2245366
963,113430
8961,29869
7095,138902
41747,515035
19076,72794
56518,1200952
70710,125244
5305,38525
3854,6993
41747,2245366
10058,282056
149859,230112
5305,884773
9215,36752
73897,563612
932401,2948730
80501,109279
6396,320603
974,36692
125244,757676
12662,186739
6400,359809
249329,3566761
3080,148673
1003,88450
974,20158
883111,1200952
14956,371717
963,2998780
39559,5824895
41747,4652874
289092,644767
379718,7909456
974,1504640
6409,198895
1831,884806
6426,549366
33428,125244
6408,873884
6221,17716
69696,162045
535454,3401881
8961,17750
89579,277195
992,94127
6396,36752
32626,874129
6418,78970
644767,1179660
8267,140085
39559,2760043
974,162045
962,757676
49070,277195
5305,18930
14956,470616
43608,585025
10058,344213
372376,757676
200568,372376
3080,22907
33441,1020289
34351,44090
11032,60052
251509,540942
32731,78970
6396,2013105
729407,975666
2949,17715
1361,372376
974,18042
19076,470616
21464,359809
89579,124338
9215,318560
14162,14956
36752,289092
209755,612914
70698,128588
63463,187519
63463,258570
14956,232765
8267,198895
12662,1813441
41747,5526484
992,168346
992,515035
18886,89579
963,4652874
70710,125007
4360,6216
17903,107848
148673,873961
6408,65030
8260,69696
44147,67240
125244,144292
274885,1575077
69114,359809
124338,134626
8835,15383
8835,385185
13798,251509
8961,31817
38525,372376
1003,134389
36752,48889
9779,78679
9930,79778
18898,27543
320603,1530004
8267,21630
1276,15170
39559,406792
16391,43608
17903,74655
5305,160844
8835,140085
128588,195898
10047,12803
6290,22199
391036,975666
4796,3307455
244389,883111
992,6791829
1003,2760043
13691,14005
80501,359809
4751,212938
391036,1411880
17715,305784
41747,3566761
187519,251509
9858,549366
18860,21630
5305,79778
7095,51565
4796,5305
8961,372376
19076,2379430
6448,109279
11032,47185
6898,209755
6400,151239
32626,267583
63485,128588
999,878282
1672862,1956414
359809,1303874
1831,1249760
124633,975666
13395,205476
51014,251509
289092,354317
13395,18735
32731,3307455
3854,89579
962,36486
128588,351041
63463,96783
9930,69994
18966,22907
6216,549366
992,158744
22359,29128
1831,63463
9930,975666
963,67240
995,873961
251509,307240
17401,36692
109279,1969795
6408,6993
78679,372376
19076,54398
143713,251509
66149,2832618
1956414,3608067
6418,70891
11961,1200952
6408,1236618
17401,160844
6408,201236
9779,1786383
65730,1946486
10058,73761
439,65645
17903,82501
9211,125244
992,249329
109279,1285226
8835,884773
8209,73761
11961,966079
6396,38525
13395,164122
230112,2281316
14005,88607
1199,1411880
8835,1305235
80501,89579
271051,372376
96550,223056
8267,73581
5305,69994
1199,1397211
6400,250683
79298,230112
39559,71750
4130,89579
39559,2975602
43608,162649
14005,1946486
54398,212938
11032,32738
223056,277519
39559,929884
6408,56518
9326,1249760
8961,310434
6408,28152
9779,38246
32738,67240
125007,140085
9215,223056
17750,51048
17715,1911478
125007,1305235
1954,134626
8209,539505
962,974
6216,51565
6409,67240
995,874081
70698,790137
20158,106058
3080,158820
6409,17031
837070,3180433
289092,929884
17903,816855
17715,180176
8209,2748509
19076,2281316
64994,1151360
1954,36493
28560,34389
1199,167911
12035,874045
28560,43608
999,6408
13395,353803
8835,451267
14956,226706
6442,70698
549366,660460
999,209382
1199,3401881
1831,1200952
6408,136906
24772,535454
14005,19076
974,168160
19076,6791829
1831,113430
6396,1179660
27543,419256
89579,143012
14956,103598
5364,43608
1200952,1397211
72660,359809
3080,774921
1199,289092
109279,833142
1179660,2832618
44090,141869
8209,2186895
139612,975666
36692,128588
17401,873819
6400,63463
999,9930
17715,381455
10058,3444046
244389,975666
289092,1044882
9930,90966
1831,9326
992,470616
167817,1530004
89579,2198787
22907,209382
391036,3921910
353801,498693
186739,359809
11961,2998780
11032,77588
134626,478631
9930,90120
932401,2379430
1954,2857
6408,148673
3180433,6492605
1276,79766
351041,359809
992,158449
974,280396
2856,13395
101264,230112
1276,26363
962,2013105
8961,43608
4569,13395
27543,113430
212938,6492605
992,883111
497712,2679321
4476,125007
8267,33441
18860,106058
6408,5629049
34351,125244
9930,12662
1565,3080
4360,913366
8209,53131
17715,26363
13798,65730
6290,125244
6418,18898
14511,371717
17401,369564
124633,2832618
11032,931422
90075,294964
10058,60449
60052,64994
974,36729
19076,112398
8209,5526484
371717,391067
109279,451267
125244,200568
158744,1956414
89579,249329
963,90966
105379,109279
65030,89579
15170,34389
8835,359809
4360,18042
995,1411880
29869,162045
6858,874081
962,419256
6400,105379
8209,1798463
41747,89579
1003,144292
29128,88450
18138,41505
6408,620460
14956,36493
11032,250683
39559,65645
13395,125007
995,17401
975666,4226834
48889,65730
6599,8267
6400,32738
549366,1969795
992,253078
78970,108366
974,101264
43608,461361
9211,14956
6408,109279
18145,125007
974,6176524
3164,44090
4796,1200952
134389,3658898
963,90075
5305,139612
963,21464
5305,497712
29869,65645
6408,2285932
963,292833
4569,6599
6409,18930
995,39559
1954,2552
6426,14956
9326,929884
43608,51048
17413,128588
18621,122687
1003,665270
5305,1946887
9326,168346
1003,146539
962,14956
11961,75764
10047,28345
4796,14765
113430,359809
644767,3444046
89579,449745
29128,168013
549366,1200952
15369,17903
1831,660460
39559,96550
974,301614
187519,320603
6409,6418
963,45767
963,55716
39559,134389
9779,929884
992,1997268
6400,36590
33441,250683
620460,644767
9930,302674
8835,282056
38622,874129
51565,167911
277195,540052
55621,134389
8209,29256
2907,17401
9972,29128
8835,67240
6408,1946887
22907,73581
43608,185845
8209,4226834
2122,6408
134389,407104
12573,17715
23706,230112
999,16391
17715,1575077
4796,134389
39559,134626
14005,372376
147212,451267
125244,274885
65730,125244
974,601061
19076,80197
38525,251509
128588,142195
73897,2832618
16391,17715
28106,34389
17903,73581
12662,1441352
64572,1441352
51014,5526484
48049,89579
90120,109279
106058,302674
10058,64475
27543,64475
6400,12573
995,3444046
41747,451267
13395,271051
451267,1786383
1003,2452104
34389,874081
17401,2354983
19076,3873100
16718,18767
6993,14956
51014,6087862
90075,308968
963,160844
8267,79766
12573,89579
155269,540052
64994,480790
8209,320118
6408,42130
8209,147212
90075,6150533
8335,17715
89579,612914
995,55621
63463,307240
73897,124633
49070,64572
51048,73581
8209,1969795
8209,4868633
1001,11032
6400,232765
30453,43608
4796,1358257
125244,353803
361024,391036
128588,168013
289092,975666
1199,14005
7095,11042
1003,43608
13395,289822
109279,385185
1954,151239
6221,660460
5305,1337707
10058,520587
1831,2186895
8961,18860
6858,11306
51565,144292
89579,90075
992,24772
13395,1285226
64475,125244
995,155173
70698,88607
18860,161524
72660,549366
6418,134626
6400,36729
969,96552
2948730,6087862
6408,233850
125244,251509
25158,134626
1199,1969795
11032,878282
197433,1013109
14005,959681
6290,874021
6396,1877859
963,146539
5305,19930
883111,5160862
143713,207900
125244,1504640
17715,574487
995,2013105
20158,43608
14428,27544
17715,767220
17715,164122
14956,160844
535454,1946486
13395,198895
974,1813441
6409,274885
6408,873819
963,66149
33441,305784
14005,223056
5269945,6611460
43608,524400
44090,64572
3215,109279
51565,461361
995,226706
89579,959681
14005,1721546
6290,873961
17715,168160
14511,29869
289092,5526484
64994,320603
9930,310434
549366,873819
11961,1956414
1276,2302
8961,195898
5305,202181
6408,5526484
125244,160699
14956,60052
128588,873819
11032,535454
39495,128588
16162,4066699
17401,790137
6898,44090
6426,96552
48889,1819502
6400,17930
14005,78768
109279,2354983
64572,134626
65730,187519
90075,108787
14005,149859
17903,42155
11042,51565
31284,73897
17903,29128
3215,1786383
1003,51565
644767,3860924
4751,32731
4130,38246
1327,32626
44090,585025
963,816855
4751,230112
2832618,6213068
36590,320603
29128,250683
6409,349223
462474,1798463
17715,32626
32731,551259
6400,31284
17750,44090
6409,6442
6221,6396
74298,535454
2949,197480
29128,130877
6409,43608
535454,1946887
2832618,4228415
70698,282056
134389,1530004
963,126017
223056,244389
209755,1523433
223056,3143231
9215,3566761
995,17184
995,29128
1199,232765
10047,1836290
6290,34389
963,1013109
73761,535454
1199,301614
6408,831087
89579,99367
8267,106058
1200952,6492605
6290,16718
963,1997268
51565,124338
32626,97449
5305,1721546
995,48889
32731,913076
6418,14956
41747,818343
15170,17781
30453,584349
19076,515035
89579,136129
6400,498693
38525,51565
134626,419256
65645,72660
31284,2514587
6408,85840
4796,1956414
1003,7095
10047,12548
1005,125007
995,5364
39559,78768
8835,142195
1003,38552
320603,1786383
36729,89579
51565,104557
12035,874061
14956,478631
8835,18621
13395,26363
108787,112398
28345,883111
6400,274885
25158,128588
1361,484237
963,61365
18621,32626
535454,1504640
6599,43608
41747,404238
212623,540052
963,6423
109279,2832618
195898,480790
1013109,7909456
1199,31284
17715,456559
9215,1839508
51014,1210398
497712,2285932
391036,932401
995,96783
975666,1236618
11032,456559
6408,3016826
10108,14005
10047,78768
41505,1305235
32731,106334
974,451267
9930,637056
1003,160844
8835,209755
9211,14005
277519,1530004
6418,9326
729407,932401
9930,116993
28152,359809
644767,1210398
8260,540052
6418,1337707
64572,884806
14005,38552
4796,2317752
34787,77112
89579,535454
6400,112398
8209,114081
73897,932401
6290,6409
18804,32626
995,45646
995,11042
10160,109279
21630,128588
36692,109279
6221,389235
1954,18804
43608,164122
9326,78970
14005,1249760
5013455,6150533
8267,128588
51014,55621
51014,112398
32731,361024
31284,712940
39559,143713
48889,549366
1954,163006
9326,883111
995,7262
969,5305
8335,873884
14005,66149
644767,1836290
73581,1523433
64572,790137
995,26363
289092,2019222
89579,462474
14956,874081
1200952,1946887
974,18930
9326,45767
11032,125007
6858,11032
963,151239
963,43290
8961,33441
974,913366
24772,391036
187519,307240
29128,310434
6221,32952
6221,451267
8835,21815
6216,14956
10047,497712
51565,65030
65645,282056
2308,11032
963,99367
1200601,1200952
6408,361774
18860,109903
38622,61301
31284,1798463
6290,22907
963,353803
963,6791829
974,160699
6858,22907
33441,873884
1831,449745
6898,109279
10058,318560
253991,584349
9215,818343
7095,125244
134389,563612
44090,668790
6409,668790
8961,461361
31284,1249760
68080,1249760
128588,451267
5305,2054114
89579,3873100
6396,41747
22907,584349
144309,2679321
89579,1621788
995,372801
974,27544
13395,209755
6408,15369
14765,391036
372376,456559
70698,195898
963,4725
14005,134389
14956,404238
18787,549366
17715,130877
6408,1151360
9930,831087
51014,1839508
112398,359809
90075,1358257
8835,9779
29128,349223
6087862,6213068
29869,878282
11032,13567
1003,17031
14956,146516
18143,67240
6409,14511
27544,66641
149859,1956414
39489,125244
391036,6503757
51014,6213068
149859,1212932
995,320603
12573,320603
108787,2452104
6408,470616
12662,21464
9779,63463
203,963
10058,1767861
6408,406792
90075,1337707
14005,83505
9930,2019222
13542,17903
974,18621
6599,18804
78970,2317752
359809,1969795
11032,167911
89579,371717
6290,14107
372376,1575077
10058,757676
108349,359809
9779,134626
44090,47185
6400,7262
37213,289092
49070,310434
65645,251509
