usr1,usr2
46271,2853693
600122,739796
56748,424320
402967,6164668
402967,694259
630373,711003
146648,1516901
46271,208550
505852,883095
46271,241585
368741,6527694
55581,56748
133141,2608895
7261,57421
46271,1014658
46271,1273177
30863,90131
5043133,6119599
460856,3700974
132665,868924
218869,2046995
368741,2225982
435688,3700974
90131,273426
185943,779141
779141,1279493
87069,333886
46271,2046995
56762,2908342
7210,2596435
630373,1514032
473,56748
742786,8835479
912312,3700974
539015,1229358
368741,686203
13743,90131
570900,1514032
402967,8343416
46271,278913
33054,1320780
7261,90131
333886,600122
1516901,2537610
516819,1695030
742786,2641840
1714705,7991310
368741,1067313
630373,755148
46271,1279493
368741,4250706
779141,2908342
278913,368741
56748,1832244
56762,92843
1161310,1548496
385822,1516901
2046995,7496333
915191,1419052
133141,1419052
133141,2170843
2353363,3497995
1134263,2411545
1937524,5043133
742786,986847
33841,2046995
56762,4435835
600122,1832244
90131,690214
52238,136510
6171,56748
46271,1379054
1005107,2596435
36470,630373
132665,3577991
7261,3515929
133141,302697
1548496,2908342
52238,6634170
521120,779141
505852,2046995
133141,2223873
5043133,6202990
368741,2223873
46271,133141
779141,1316957
30863,56762
544704,1077837
33841,6190771
1548496,2646915
266091,2225982
2046995,4759041
64356,368741
600122,792285
33841,634955
869990,986847
505852,1385270
56748,90131
779141,3700974
368741,3515929
1379848,3700974
1695030,4035394
368741,2141080
505852,1372282
7210,915191
7261,4424345
14472,85051
359482,368741
1516901,2170843
14472,4435835
368741,8726568
13217,46271
402967,1937524
90131,101455
56762,208550
4035394,8726568
779141,3515929
1424016,2046995
133141,4759041
133141,6164668
56762,1119331
133141,883095
1739,90131
620271,5902332
9892,56762
33841,2270968
7210,3700974
133141,779141
90131,2908342
56748,1316957
368741,1947676
52238,402967
868924,2225982
1067313,1516901
742786,8726568
132665,6184862
779141,1516901
33841,6212380
33841,5988485
46271,64356
46271,232755
7210,1261542
13743,46271
5043133,5714991
56762,1062140
7261,189281
133141,2688004
620271,5043133
1419052,2046995
186270,368741
368741,5871937
600122,1513467
1516901,4724924
52238,1695030
56748,157494
52238,1376285
2046995,2247283
7261,241585
56762,133141
505852,2853892
5043133,6164668
33841,3481577
133141,1376285
600122,2315607
1798463,3700974
1161310,1229358
402967,883095
1134263,2223873
133141,2225982
1947676,5043133
742786,3269965
1516901,3744310
1005107,1419052
14472,932135
56762,1548496
1402639,3700974
2046995,6184862
368741,6902645
505852,3427141
52238,1798463
2046995,2596435
133141,1507577
133141,438326
90131,1547483
1076044,1548496
146648,368741
1695030,1714705
133141,396323
72342,90131
56762,1279493
9211,33841
33841,52790
194198,779141
869990,6634170
133141,1387211
1695030,4759041
1548496,1836668
132665,1712598
334563,1516901
46271,792285
1229358,2608895
1075084,3700974
869990,1962045
473,46271
3700974,8835479
209811,600122
56762,125878
630373,1226674
3497995,3700974
5143989,8726568
90131,1912944
185943,1229358
46271,1077837
505852,7991310
85051,1516901
56762,430086
52238,8835479
2046995,7534116
600122,1826001
68636,368741
56154,582168
90131,1226674
368741,3427141
68605,90131
3497995,4868645
273426,582168
76946,630373
92843,133141
1798463,2046995
368741,912312
368741,2247283
2046995,2141080
278913,1516901
1419052,2596435
368741,3079937
7261,3700974
742786,2046995
505852,8343416
742786,7991310
505852,8726568
57421,133141
2225982,3011117
133141,6202990
33841,779141
755148,887375
46271,87069
133141,212282
14472,808866
368741,2818736
56748,156320
3506284,8634891
90131,627271
14472,2277728
7210,2046995
582168,600122
52790,3700974
3700974,4435835
521120,1548496
14472,459282
600122,631996
505852,7534116
46271,2075011
133141,962131
14472,630373
90131,3828843
2046995,3734289
56762,273426
56762,887375
133141,1937524
46271,630373
2046995,2229334
3515929,3828843
1755055,3700974
1756703,2046995
157494,1548496
133141,435688
133141,1161310
505852,1134263
14472,68636
209803,582168
2046995,3282780
56748,493975
52238,4035394
93746,8634891
133141,3577991
630373,916926
56762,582168
630373,1405995
1134263,1516901
1451192,3700974
368741,3282780
56154,792285
742786,2853892
1956315,2046995
57421,779141
438326,630373
7261,3828843
27266,402967
7261,186270
368741,1402639
2537610,3700974
46271,1832244
33841,3700974
1516901,3828843
1516901,2646915
368741,3481577
779141,1229358
2046995,3481577
402967,1424016
14472,1014658
14472,2803008
2046995,5871937
33054,55581
90131,368741
90131,582168
46271,2170843
505852,4769530
133141,1548496
2046995,7250838
368741,405590
7261,1758425
76946,133141
56762,2502438
1372282,2046995
90131,399435
686203,1695030
3700974,4424345
14472,82192
46271,1226674
1424016,1695030
1695030,3427141
86959,2225982
30863,3744310
7261,92843
233976,3700974
1231495,1516901
424320,630373
2596435,3700974
1372282,3700974
509529,630373
3700974,5933583
90131,1832244
30863,887375
14472,101455
1695030,2225982
33841,1005107
2596435,5642707
368741,3203536
869990,2404390
156568,626875
505852,3282780
33841,186270
133141,3219133
2225982,3219133
1229358,2502438
46271,1076044
3700974,8639146
56748,72606
582168,2067052
368741,505852
208550,600122
56762,90131
4447,46271
516819,2046995
46271,399435
133141,1249940
27266,2046995
1714705,3497995
1712598,2046995
2828992,3497995
125878,630373
505852,2404390
1076044,1516901
278913,779141
505852,1249940
90131,438326
85051,368741
90131,521120
86959,2046995
46271,385822
630373,2315607
90131,1405995
56762,3515929
1695030,8726568
68636,1516901
505852,8634891
33841,2818736
368741,755148
133141,1145853
33841,357940
209811,582168
3700974,5871937
1134263,1379848
582168,1077837
194198,368741
3203536,3700974
56762,539015
368741,868924
46271,2300789
54161,3700974
3011117,3700974
505852,6164668
54161,368741
2225982,4759041
46271,55581
316231,544704
33054,544704
434165,544704
333886,544704
278913,887375
4447,779141
7261,1405995
14472,5934494
133141,2229334
56762,72606
33841,1758425
90131,1231495
808866,1516901
101455,1229358
133141,1231495
46271,521120
402967,1385270
25430,133141
368741,5143989
42843,402967
56762,424320
1249940,1695030
133141,2908342
582168,1912944
52238,2453479
52238,7496333
133141,2596435
46271,755148
7261,1379054
3700974,7789569
438326,1516901
57421,90131
56748,1145853
2225982,6213971
87069,600122
87069,630373
133141,694259
8634891,8726568
1516901,3700974
54906,133141
742786,2404390
600122,626875
64356,90131
46271,85051
36470,56748
46271,1229358
90131,1145853
56748,2502438
634955,2229334
368741,1316957
52790,2046995
630373,690214
3203536,3497995
56762,1161310
33841,405590
779141,3785977
132665,368741
634955,2411545
56762,1077837
3481577,5043133
46271,69856
90131,1161310
742786,1372282
869990,2046995
402967,2247283
52238,93746
302697,3700974
46271,459282
1134263,6190771
13743,544704
1134263,3219133
56762,2646915
915191,2225982
3700974,8343416
1695030,2247283
13743,209803
56748,2608895
1514032,1548496
4447,146648
52238,5143989
505852,3269965
52238,1249940
505852,3506284
2046995,2169738
13743,56762
90131,125878
20707,56748
46271,440039
537571,1695030
368741,4424345
779141,2502438
133141,505852
368741,634955
133141,176259
33841,3749329
368741,1507577
5902332,6119599
1419052,7534116
133141,915191
1516901,2277728
133141,1261542
33841,1402639
1075084,1695030
56762,76946
2225982,6808752
2046995,6190771
1372282,1695030
368741,1279493
133141,686203
2225982,2411545
54161,1134263
133141,5043133
368741,3497995
1229358,2646915
1385270,1695030
76946,90131
133141,368741
90131,194198
1419052,6808752
1516901,2818736
56762,1912944
30863,779141
55581,56762
1005107,3700974
1947676,2046995
1229358,1548496
68636,779141
402967,2596435
7210,368741
90131,156320
1261542,3700974
133141,1712598
1229358,2315607
14472,3828843
72342,600122
438326,887375
2046995,6164668
52238,4556198
56762,2054463
136510,505852
402967,7250838
2046995,7039321
90131,2646915
4447,90131
1516901,2438710
14472,2463963
620271,1419052
600122,2067052
1947676,3700974
133141,6527694
56748,1014658
7261,68636
2075011,3700974
1695030,3203536
14472,1894914
46271,76946
133141,1758425
56748,430086
56748,156568
368741,1758425
87069,544704
1516901,2803008
7210,4769530
1419052,5043133
133141,641255
56748,125878
33841,5714991
368741,3785977
6171,56762
33054,56762
14472,92843
90131,2502438
56748,1062140
3700974,5642707
630373,1145853
2641840,3700974
33841,218869
33841,1451192
915191,938549
218869,5043133
7261,2075011
133141,3734289
779141,1836668
101455,1516901
779141,1014658
505852,1261542
56748,1119331
56762,459282
